Cluster,GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Pmemb
NGC_1027,465640189362449152,40.02888985318,61.09531909557,0.722,-1.971,1.45,19.32527,20.197119,18.382284,0.06
NGC_1027,465639777053615744,40.19799029853,61.12334732887,0.802,-1.677,1.296,16.35928,17.23893,15.432273,0.05
NGC_1027,465984336508841088,40.3562774405,62.08489957036,0.935,-1.865,1.984,17.11286,17.85033,16.284063,1.0
NGC_1027,465639502175727360,40.25153256375,61.09472817587,0.3333,-2.006,1.747,18.87482,19.821358,17.979317,0.05
NGC_1027,465984061627048320,40.41896093636,62.05910086764,0.5252,-1.322,2.439,20.209248,21.427383,18.923546,0.09
NGC_1027,465984022968173568,40.39291408524,62.04391987697,1.0068,-1.018,2.202,17.744642,18.766,16.775518,0.09
NGC_1027,465639021141063680,40.16226195977,61.06480883265,0.8632,-2.086,1.917,19.642641,20.722208,18.479467,0.25
NGC_1027,465983748100784000,40.18984029452,62.07229932496,0.7787,-1.378,1.786,19.370522,20.086126,18.241535,0.17
NGC_1027,465983718033549184,40.28892164126,62.09550293008,0.8262,-1.612,1.655,14.449138,14.883895,13.837881,1.0
NGC_1027,465638162137943168,39.72981204496,61.10959349586,0.5863,-1.563,1.97,19.901564,20.763588,18.897062,0.06
NGC_1027,465912593367738240,38.48834524654,61.63765535846,0.8032,-1.573,1.992,20.036978,20.669535,18.669514,0.09
NGC_1027,465637440591467776,39.86829360081,61.0917175352,0.8397,-1.765,1.784,15.558856,16.168047,14.794063,1.0
NGC_1027,465642457113434240,40.12778141849,61.2077188315,0.9656,-2.578,1.766,20.394836,21.011332,19.317448,0.07
NGC_1027,465420763779700608,38.24785677147,60.59507570104,0.8979,-1.919,2.198,19.394688,20.571583,18.327257,0.05
NGC_1027,465922660780883456,38.95007120643,61.90158315005,0.9577,-1.807,1.884,17.188015,17.968311,16.331877,0.97
NGC_1027,465986432448506240,40.11644144205,62.07995231178,0.5468,-1.087,1.695,19.485619,19.880693,18.363,0.08
NGC_1027,465649363422314368,39.56474177185,61.13573341016,0.9955,-1.822,2.585,18.981485,19.994076,18.012743,0.11
NGC_1027,465989937146109696,40.14687999585,62.23157441108,0.7894,-1.223,1.699,15.075895,15.667917,14.328063,0.1
NGC_1027,465931418212573440,38.40960325859,61.89310018275,0.775,-2.056,1.495,19.127432,20.885798,17.936132,0.08
NGC_1027,465931250713756288,38.36585789089,61.8647997292,0.8531,-2.246,1.616,17.266922,18.143904,16.314754,0.09
NGC_1027,465648534482465024,39.60082416855,61.11410472222,0.6279,-1.836,1.996,18.506134,19.49873,17.540825,0.35
NGC_1027,465931010195578112,38.17747122714,61.90007194445,0.6882,-2.129,1.7,18.323315,19.403496,17.337952,0.06
NGC_1027,465429456790543232,38.498872668,60.74976680109,0.8595,-1.589,1.601,16.41956,17.11096,15.596166,0.08
NGC_1027,465647301827839232,40.04255219526,61.31157504456,0.4185,-1.615,1.915,19.478508,20.50638,18.312466,0.17
NGC_1027,465647130032897664,40.07727747826,61.31658442901,0.9791,-2.175,1.781,20.303625,21.251497,19.139872,0.11
NGC_1027,465989249951345664,40.26441357137,62.21235704593,0.7573,-2.336,1.688,19.316978,20.066727,18.319853,0.08
NGC_1027,465646683352613760,40.02676482033,61.28009992033,0.898,-1.615,1.949,18.89538,19.918272,17.831062,0.76
NGC_1027,465430899901600384,38.63868554215,60.84346181559,0.7703,-1.513,2.041,19.687304,21.203838,18.490953,0.14
NGC_1027,465646060582389248,40.18238012852,61.27241737292,0.9402,-1.59,1.689,12.747876,13.048613,12.232737,1.0
NGC_1027,465644793575379456,39.87106102236,61.21735552009,0.7937,-1.777,1.577,15.085464,15.734494,14.298935,0.92
NGC_1027,465644480033449856,39.90640097216,61.19436234924,0.8092,-1.803,2.548,19.53821,20.578226,18.551058,0.08
NGC_1027,465644273874973440,39.88846106304,61.16184250148,0.771,-1.977,2.415,18.064777,19.021132,17.119507,0.55
NGC_1027,465926539128339712,38.66308549875,62.00985385111,1.1685,-1.502,2.05,19.095825,20.402225,18.027641,0.18
NGC_1027,465925924954246656,38.6267681777,61.9384731982,0.8781,-1.904,2.152,15.519888,16.11276,14.770668,1.0
NGC_1027,465986947848942208,40.21997981277,62.13276329134,0.9225,-1.839,2.067,14.237828,14.656072,13.642637,1.0
NGC_1027,465924688003859072,38.67536869119,61.87620073247,0.8337,-1.714,1.515,15.569912,16.220581,14.785484,0.29
NGC_1027,465643140004398976,40.22206981072,61.27757028326,0.803,-1.782,2.053,17.977985,18.962849,17.003675,0.93
NGC_1027,465924172607759104,38.90801029556,61.97170634276,0.8615,-1.825,1.847,15.655247,16.300783,14.866881,1.0
NGC_1027,465924103888287232,38.9256835083,61.94819147512,0.8856,-1.848,1.812,16.637203,17.355324,15.814839,1.0
NGC_1027,465422206894929408,38.30261829375,60.60619537074,0.6724,-1.653,1.919,19.530657,20.638336,18.40233,0.06
NGC_1027,465646369819233152,40.16628928656,61.31639928142,0.9878,-1.909,2.1,17.870052,18.870697,16.925976,0.99
NGC_1027,465668016457919872,40.56697267112,61.36892285883,1.0062,-1.915,2.059,17.59454,18.462423,16.643782,1.0
NGC_1027,465668123838754304,40.58732908647,61.38611502748,0.8356,-1.787,2.128,14.958172,15.541428,14.219196,1.0
NGC_1027,465997118335548672,40.35212985354,62.38445611277,0.96,-1.906,1.672,11.635002,11.86583,11.239923,0.99
NGC_1027,465676267096864000,40.77403579587,61.50720185323,0.8768,-1.856,2.194,15.088004,15.611787,14.391212,1.0
NGC_1027,465676267096827904,40.76560975513,61.5145807254,0.8908,-1.832,2.053,13.294495,13.58226,12.839544,1.0
NGC_1027,465676164017649280,40.76271634096,61.48699477441,0.7672,-1.887,2.129,17.682724,18.5629,16.75521,0.96
NGC_1027,465676129657653120,40.62074003337,61.56423914442,1.0212,-1.792,1.946,18.634792,20.048927,17.530941,0.93
NGC_1027,465676090993259904,40.58904517078,61.54311430268,0.9863,-1.937,1.683,18.808035,19.9296,17.753698,0.74
NGC_1027,465675992218741120,40.58363589586,61.52418569197,0.9147,-1.904,1.805,15.745652,16.421974,14.945601,1.0
NGC_1027,465675987914380800,40.58925732402,61.52490654479,0.6128,-2.111,2.114,19.334455,20.57607,18.250723,0.36
NGC_1027,465675987914034304,40.58575869005,61.53684784031,0.9185,-1.928,2.169,17.701803,18.56542,16.794214,1.0
NGC_1027,465675987914021760,40.59425169639,61.53321603994,0.6638,-1.719,1.868,18.91305,20.176546,17.867048,0.55
NGC_1027,465675987914012672,40.58011650264,61.52963227693,1.3515,-1.949,2.173,18.835295,20.23354,17.766722,0.21
NGC_1027,464765493508226432,42.27529586771,60.47106138881,1.008,-1.555,2.069,14.033538,14.521839,13.3657255,0.2
NGC_1027,465675820420046720,40.63037824492,61.52007170667,0.9223,-1.553,2.013,10.535041,10.755154,10.1508465,1.0
NGC_1027,465675682981118848,40.61212896293,61.48932127654,0.9551,-1.862,2.228,17.257744,18.139822,16.340885,1.0
NGC_1027,465675614261642624,40.63594160409,61.4855750243,0.8147,-1.77,1.869,17.571983,18.436813,16.66584,0.99
NGC_1027,465675579903168256,40.55444464416,61.49691828951,1.2483,-2.462,2.441,20.428734,21.175982,19.085402,0.06
NGC_1027,465675579901899904,40.54694803927,61.50271929072,0.8809,-1.325,1.992,16.160025,16.813437,15.371761,1.0
NGC_1027,465675541241523328,40.52495754257,61.49735114487,1.1098,-1.59,1.898,17.750832,18.65823,16.820662,0.78
NGC_1027,465675506877596416,40.57114035424,61.48842368347,0.8378,-1.828,2.352,16.407768,17.11608,15.584479,1.0
NGC_1027,465675403798349184,40.49678693427,61.47112977412,1.005,-1.795,2.149,18.243969,19.219248,17.283356,0.96
NGC_1027,465675266362887168,40.57820069682,61.4786003414,1.0076,-1.499,2.041,18.903053,20.14739,17.831072,0.69
NGC_1027,465675025845187072,40.69552694666,61.49924400671,0.9443,-1.469,1.801,17.362745,18.183931,16.474817,0.98
NGC_1027,465675025844764928,40.70113525308,61.50438670233,0.9241,-1.809,2.094,17.421177,18.24676,16.542585,1.0
NGC_1027,464764393996616192,42.37684353456,60.42424228564,1.0123,-1.834,2.293,16.894495,17.690987,15.924616,0.13
NGC_1027,465676400234304256,40.81297919983,61.52618695866,0.9817,-2.385,2.188,19.006914,20.313572,17.934027,0.38
NGC_1027,465676507614996864,40.70925247144,61.51910455452,0.8769,-1.963,1.929,13.388598,13.688799,12.920127,1.0
NGC_1027,465676507614996992,40.70190161848,61.51889375717,0.8779,-1.859,2.015,14.188893,14.607765,13.594735,1.0
NGC_1027,465676541974732032,40.73338152544,61.53174594639,0.8556,-1.869,1.899,15.804306,16.410002,15.052308,1.0
NGC_1027,465677469687430016,40.70742171676,61.57261101736,0.9029,-1.745,2.179,16.120298,16.729742,15.372214,1.0
NGC_1027,465677400968186880,40.73819094269,61.55529658412,0.9089,-1.735,2.054,15.80582,16.377647,15.080001,1.0
NGC_1027,465677362306999936,40.68220747473,61.55187180122,0.8262,-1.758,2.133,18.704557,19.668776,17.702719,0.83
NGC_1027,465452924494088448,38.17073910923,61.13553037955,1.1117,-1.742,1.594,19.507605,21.150152,18.346466,0.09
NGC_1027,465677327947663872,40.67939310147,61.54783537979,0.8991,-1.852,2.192,18.876287,20.054995,17.848616,0.78
NGC_1027,465677327944874240,40.66840680586,61.54658605567,0.8849,-1.791,2.055,11.828384,12.026256,11.481312,1.0
NGC_1027,465677297888769280,40.70185351746,61.53980992847,0.7909,-1.67,1.789,16.510042,17.27289,15.644823,1.0
NGC_1027,465677297888760832,40.70340327467,61.54973627139,0.966,-1.732,2.112,16.02164,16.721653,15.20758,1.0
NGC_1027,465677293585136000,40.71338579534,61.54329099651,0.8635,-1.846,1.878,13.453458,13.744418,12.99708,1.0
NGC_1027,465677263529039872,40.69197257812,61.53204518363,0.8601,-1.679,1.919,15.007165,15.530453,14.316105,1.0
NGC_1027,465677259227761920,40.70303737048,61.52599926444,0.8547,-1.765,1.959,17.413136,18.233137,16.534904,1.0
NGC_1027,465674888405772416,40.66896211432,61.4836473789,0.4249,-1.876,2.168,18.414417,19.258162,17.518726,0.09
NGC_1027,465677194803364864,40.81913327547,61.58486016553,0.7587,-2.093,2.204,19.884956,21.007607,18.758871,0.23
NGC_1027,465677087429109888,40.7889013441,61.58207505714,1.0773,-1.95,1.88,18.442188,19.493948,17.472048,0.75
NGC_1027,465676954291578624,40.8748950883,61.5829583775,0.8978,-1.942,1.899,15.2314825,15.724079,14.567675,1.0
NGC_1027,465676915630407040,40.86137484135,61.56453611689,0.8565,-1.851,2.668,19.1655,20.519922,18.006779,0.37
NGC_1027,465676885563738496,40.89335880483,61.56054888241,0.8746,-2.169,1.876,19.77056,21.040817,18.599676,0.36
NGC_1027,465676816844275072,40.8431487554,61.54824764972,0.5535,-1.188,2.247,19.751242,20.785479,18.582535,0.09
NGC_1027,465676675112242048,40.76310071601,61.55936602053,0.8912,-1.936,2.115,18.037588,19.074316,17.02194,1.0
NGC_1027,465676675112227584,40.76352734765,61.54775083213,0.6892,-1.361,1.948,19.037556,20.291641,17.983475,0.37
NGC_1027,465676645045590528,40.74228730634,61.5483557826,0.6391,-1.899,2.141,19.197138,20.139036,18.014063,0.4
NGC_1027,465676610694205184,40.78196847329,61.54316785245,0.856,-1.824,2.168,15.935303,16.525883,15.193732,1.0
NGC_1027,465676576334470144,40.76842530464,61.52784179441,0.8881,-1.841,2.155,13.836865,14.197093,13.303603,1.0
NGC_1027,465676576334468352,40.77947174508,61.53442445902,0.9182,-1.933,1.594,16.935408,17.629023,16.09399,1.0
NGC_1027,466001069705517696,39.91489612547,62.23196095061,0.4586,-2.2,1.864,18.767616,20.188135,17.65622,0.06
NGC_1027,466000309484454784,39.94320045616,62.22994887107,0.7155,-1.306,1.655,19.426262,20.684069,18.397163,0.07
NGC_1027,465674583469654656,40.68534233231,61.45903652938,0.8988,-1.687,1.928,13.818861,14.20168,13.259839,1.0
NGC_1027,465674579168077824,40.68247119798,61.4428410915,0.8586,-1.843,1.849,18.222073,19.203638,17.259268,0.91
NGC_1027,465671349349132800,40.24743428773,61.41224285156,0.5935,-1.758,1.493,19.542656,20.508429,18.575827,0.08
NGC_1027,465671246269912960,40.21640237339,61.40836120325,0.7648,-1.964,1.91,19.243504,20.455149,18.196495,0.52
NGC_1027,465670700811276032,40.16533271529,61.34962927717,0.9233,-2.07,2.423,20.09091,21.053316,19.021425,0.07
NGC_1027,465448629524968576,38.18818255765,60.97687758176,1.2936,-1.619,2.023,19.11482,20.55516,17.949663,0.07
NGC_1027,465670387276416128,40.25241332484,61.3729477633,0.8191,-1.786,2.004,15.845112,16.554987,14.986992,1.0
NGC_1027,465670288494303104,40.32234821287,61.38117728682,0.7301,-2.872,2.277,20.378084,21.249773,19.191935,0.05
NGC_1027,464760717504634752,42.41042573246,60.36486035159,0.9001,-1.522,2.05,15.484421,16.080097,14.733689,0.65
NGC_1027,465670181117963776,40.28033934868,61.35213495781,0.4497,-2.309,1.611,19.34471,20.482607,18.165922,0.11
NGC_1027,464760476986473088,42.43457357217,60.34206791376,0.7919,-1.681,2.085,16.686708,17.398018,15.854291,0.53
NGC_1027,465669463868520192,40.50149158269,61.44644598205,0.8456,-1.758,1.999,14.980259,15.539246,14.254309,1.0
NGC_1027,465950389089049472,39.12456297569,62.16550580629,0.9719,-1.734,1.45,18.03676,19.059544,16.977558,0.21
NGC_1027,465671491093124352,40.18297042649,61.41396895636,0.7109,-1.93,2.118,19.378658,20.642107,18.237598,0.33
NGC_1027,465950286009755008,39.05695046321,62.13336856725,0.8171,-2.216,2.48,15.659327,16.291395,14.883107,0.1
NGC_1027,465669188980915456,40.54736735359,61.42214712715,1.1862,-1.616,1.831,19.356194,20.702856,18.241407,0.36
NGC_1027,465447323854884352,38.11988485334,60.96732668269,1.0021,-1.538,2.066,18.340616,19.399937,17.338236,0.31
NGC_1027,465669085901752960,40.48050469895,61.39528818288,0.7101,-1.678,2.132,18.604586,19.62485,17.517378,0.72
NGC_1027,465668776673798912,40.40907618823,61.37009417125,0.9994,-1.931,1.945,15.468059,16.06792,14.692759,1.0
NGC_1027,465668776673793920,40.40267970828,61.38274203684,0.842,-1.948,1.887,17.138157,17.951698,16.250402,1.0
NGC_1027,465949976772119936,39.14090181201,62.10331551535,0.9494,-2.059,1.543,15.089087,15.736582,14.298513,0.28
NGC_1027,465668570515371008,40.42946568525,61.3595285064,0.8622,-1.636,1.905,13.980957,14.500223,13.274241,1.0
NGC_1027,465949839333129984,39.27549512866,62.15614845875,0.8149,-2.339,2.14,15.365838,15.917818,14.636017,0.59
NGC_1027,465668364352174208,40.58753159379,61.40349255113,0.755,-1.779,2.441,20.462082,21.33575,19.168701,0.09
NGC_1027,465668360055354496,40.5844337842,61.39510440669,0.4588,-1.6,1.934,18.716585,19.692734,17.78673,0.11
NGC_1027,465997182748737792,40.33314184296,62.39932235341,0.7358,-1.95,2.411,18.82205,19.695324,17.912325,0.07
NGC_1027,465669188990625024,40.5574442924,61.42501116143,0.892,-1.765,1.927,14.705471,15.2292185,14.012778,1.0
NGC_1027,465637333207734272,39.91440557515,61.0973557863,0.522,-1.801,1.629,18.628475,19.48893,17.6733,0.06
NGC_1027,465671796026251136,40.38296848779,61.40032516579,0.5979,-1.448,1.556,19.901669,21.309774,18.637897,0.11
NGC_1027,465671967824446592,40.36270965207,61.42875881899,0.8417,-1.353,1.67,18.626549,19.86637,17.52901,0.57
NGC_1027,465674514750208384,40.71484047157,61.43598164575,0.9222,-1.556,2.002,15.8389845,16.484438,15.042626,1.0
