RA_ICRS,DE_ICRS,Source,Plx,e_Plx,PM,pmRA,pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr,aux,pert_class,BPmag-RPmag,min,max,std,avg,mode,median,Q1,Q3,excl
41.3745334249,61.71590416722,465731375814421760,0.9236,0.0782,2.541,-1.555,2.01,31,1.395,,0.994,17.211615,17.947062,16.343555,1.603506,,43.10668453657,41.37454800827,61.71589523394,0.954385,0.5763351681215639,1,1.6035070000000005,2.802596928649634e-45,0.7173709273338318,0.30038920044898987,0.5438974499702454,0.699999988079071,0.7173709273338318,0.4258740246295929,0.7173709273338318,0.25621095299720764
41.26829636776,61.71578830864,465731478893630208,0.8959,0.105,2.744,-1.741,2.121,31,1.375,,1.03,17.73346,18.605669,16.825256,1.780413,,43.12718048785,41.26831269907,61.71577887994,0.925365,0.49641431047497375,1,1.7804129999999994,6.181736722510323e-08,0.7815882563591003,0.07635537534952164,0.7654880881309509,0.7799999713897705,0.7815882563591003,0.7815882563591003,0.7815882563591003,0.06325255334377289
40.88109001593,61.59419402219,465770790737380736,0.8673,0.1282,2.81,-1.801,2.158,95,,1.3584,1.039,18.107851,,,,,43.09182765381,40.88110684152,61.59418443284,0.898944,0.16578940617817667,1,0.0,0.0,0.972888171672821,0.094875268638134,0.9635463356971741,0.9599999785423279,0.972888171672821,0.972888171672821,0.972888171672821,0.009602194651961327
40.95130699135,61.60438608547,465770855156167168,1.02,0.1362,2.764,-1.818,2.082,31,1.303,,1.013,18.255028,19.51195,17.180119,2.331831,,43.08736978265,40.95132398364,61.60437683118,1.047017,0.21823348556177777,1,2.3318309999999975,0.00022694183280691504,0.9534904360771179,0.11118589341640472,0.9335919618606567,0.9399999976158142,0.9534904360771179,0.9534904360771179,0.9534904360771179,0.029263831675052643
40.88930959175,61.62493197008,465771134334760960,0.9147,0.0306,2.715,-1.856,1.981,31,1.471,,1.071,15.660806,16.168436,14.905521,1.262915,,43.11822718836,40.88932694918,61.62492316468,0.947377,0.16884556773702836,1,1.2629149999999996,4.203895392974451e-45,0.9718937277793884,0.30090203881263733,0.2718755602836609,0.0,0.1579509973526001,0.02673928812146187,0.4176252782344818,0.8094802498817444
40.90523551798,61.63593813341,465771168694496768,0.9339,0.0572,2.767,-1.871,2.038,31,1.421,,0.974,16.876886,17.556358,16.075586,1.480772,,43.1251388987,40.90525302167,61.63592907372,0.963482,0.18380099206207826,1,1.4807719999999982,3.6220677429810166e-05,0.9667814373970032,0.315804123878479,0.7172084450721741,0.9599999785423279,0.9667814373970032,0.47543105483055115,0.9667814373970032,0.23670172691345215
40.88462453599,61.64140243326,465771203054234752,0.91,0.0141,2.712,-1.863,1.97,31,1.643,,0.891,10.609158,10.768263,10.310573,0.45769,-45.44,43.13415173718,40.88464197187,61.64139367868,0.929341,0.16979579918925036,1,0.4576899999999995,0.0016342255985364318,0.9715810418128967,0.2483130693435669,0.9010645747184753,0.9599999785423279,0.9715810418128967,0.9715810418128967,0.9715810418128967,0.07468374073505402
41.00426332537,61.64458097536,465771409212659840,0.8477,0.0357,2.583,-1.575,2.048,31,1.456,,1.007,15.964689,16.541183,15.236541,1.304643,,43.11365643054,41.00427805979,61.64457187302,0.878996,0.2635111917975899,1,1.3046419999999994,0.0,0.9329178333282471,0.2507600486278534,0.08790439367294312,0.0,6.564313981272107e-09,1.0054034085934542e-25,0.004036975558847189,0.9237921237945557
41.02895792768,61.66633226366,465771443572391808,0.8958,0.0429,2.744,-1.695,2.158,31,1.441,,0.956,16.351297,16.968536,15.586961,1.381576,,43.12866292481,41.02897379924,61.66632267119,0.924472,0.29098240271034076,1,1.3815749999999998,7.354615180754642e-12,0.9188147187232971,0.307974636554718,0.686569094657898,0.8999999761581421,0.9188147187232971,0.47769781947135925,0.9188147187232971,0.36213991045951843
40.9087641141,61.66053207788,465771615371089280,0.9347,0.0637,2.607,-1.775,1.91,31,1.416,,0.969,17.045057,17.74778,16.238106,1.509674,,43.14685848957,40.90878073049,61.66052359042,0.964577,0.19793596293053656,1,1.5096740000000004,7.696918623290028e-12,0.961578905582428,0.3291472792625427,0.7507213950157166,0.9599999785423279,0.961578905582428,0.5708504319190979,0.961578905582428,0.2280140221118927
40.86124771951,61.63679050159,465771095671761536,0.9918,0.075,2.746,-1.819,2.057,31,1.405,,1.011,17.309406,18.05609,16.463877,1.592213,,43.13452676885,40.86126473964,61.63678135872,1.022287,0.14998743103950463,1,1.592213000000001,0.01639695279300213,0.9777549505233765,0.16003377735614777,0.907942533493042,0.9599999785423279,0.9777549505233765,0.9777549505233765,0.9777549505233765,0.04039018601179123
40.85625089245,61.65908187028,465771954665247104,1.0239,0.1268,2.828,-1.981,2.017,31,1.359,,0.98,18.216188,19.136122,17.266792,1.86933,,43.15581337738,40.85626944306,61.65907290432,1.048613,0.15905124146353436,1,1.8693300000000015,0.0,0.9750199913978577,0.16363921761512756,0.9435257315635681,0.9599999785423279,0.9750199913978577,0.9750199913978577,0.9750199913978577,0.033683888614177704
40.84101298854,61.66000273948,465772027687952128,0.9138,0.1153,2.572,-1.446,2.127,31,1.361,,0.989,18.068695,18.955297,17.131548,1.823749,,43.15963597772,40.84102653139,61.65999328794,0.940135,0.1491331000345168,1,1.823749000000003,0.9780048131942749,0.9780048131942749,1.1102230246251565e-16,0.9780048131942749,0.9599999785423279,0.9780048131942749,0.9780048131942749,0.9780048131942749,0.0
40.80113909234,61.67525176747,465772302565856512,0.8886,0.0264,2.789,-1.866,2.072,31,1.485,,1.018,15.323049,15.816672,14.658179,1.158493,,43.18133604667,40.80115657601,61.67524255977,0.921285,0.1393102642323532,1,1.158493,4.203895392974451e-45,0.980779767036438,0.3362022638320923,0.32014626264572144,0.0,0.19862309098243713,0.02405308000743389,0.5357084274291992,0.7236701846122742
40.80721148688,61.69253822381,465772332619932416,0.8955,0.1564,2.672,-1.679,2.078,31,1.34,,0.973,18.484043,19.515562,17.506155,2.009407,,43.19589012594,40.80722722566,61.69252898804,0.917658,0.16398003167285924,1,2.0094069999999995,0.9734688401222229,0.9734688401222229,3.3306690738754696e-16,0.9734688401222229,0.9599999785423279,0.9734688401222229,0.9734688401222229,0.9734688401222229,0.0
40.88327932851,61.67167935419,465772366982135040,0.8946,0.0362,2.684,-1.729,2.053,31,1.459,,1.029,15.995631,16.558783,15.27245,1.286333,,43.16200013324,40.88329551855,61.6716702293,0.925143,0.1878149165804298,1,1.286332999999999,2.6218313564640994e-07,0.9653404355049133,0.3038395643234253,0.3354056775569916,0.0,0.2733360528945923,0.05645694583654404,0.5730834603309631,0.7966773509979248
40.89222565805,61.67083062118,465772371285331456,0.8292,0.0355,2.658,-1.701,2.042,31,1.459,,1.001,15.937858,16.505686,15.21567,1.290016,,43.15947671998,40.89224159228,61.67082154372,0.8610450000000001,0.19333282839086602,1,1.2900160000000014,1.8045017764265324e-20,0.8940142393112183,0.24299268424510956,0.2129095494747162,0.0,0.11965109407901764,0.006192024797201157,0.3698921203613281,0.9090077877044678
40.90621441285,61.70672651819,465772577443753216,1.047,0.0657,2.768,-1.741,2.152,95,,1.4211,1.058,16.997139,,,,,43.18944475053,40.90623073574,61.70671695511,1.077893,0.23611175420416317,1,0.0,0.9457767009735107,0.9457767009735107,0.0,0.9457767009735107,0.9399999976158142,0.9457767009735107,0.9457767009735107,0.9457767009735107,0.0
40.97072835245,61.72091780171,465774020552759552,0.8648,0.0153,2.718,-1.767,2.065,31,1.6,,1.033,13.000316,13.234422,12.622148,0.612274,,43.18977505484,40.97074492444,61.72090862344,0.894003,0.290778434968326,1,0.6122740000000011,7.355487746663059e-12,0.9189237952232361,0.34930580854415894,0.6851253509521484,0.8999999761581421,0.9189237952232361,0.39486396312713623,0.9189237952232361,0.33409541845321655
40.92316161267,61.75184567671,465774295430712192,0.8982,0.0247,2.766,-1.861,2.046,31,1.497,,1.066,14.998067,15.459086,14.360448,1.098639,,43.2272378247,40.9231790914,61.75183658489,0.930942,0.29855014418816755,1,1.0986379999999993,9.857966405727353e-26,0.9147246479988098,0.32520434260368347,0.380667507648468,0.8999999761581421,0.3291725814342499,0.077133409678936,0.6422487497329712,0.7940862774848938
40.88339510852,61.75513613724,465774359844544512,0.9373,0.1406,2.658,-1.879,1.88,31,1.349,,1.049,18.31233,19.334888,17.359116,1.975773,,43.23800115445,40.88341275385,61.75512778133,0.961253,0.2835405363455267,1,1.9757719999999992,0.9227515459060669,0.9227515459060669,3.3306690738754696e-16,0.9227515459060669,0.9200000166893005,0.9227515459060669,0.9227515459060669,0.9227515459060669,0.0
40.74179331512,61.6819281617,465775120064223232,0.9431,0.0373,2.522,-1.492,2.033,31,1.456,,1.067,15.980385,16.5556,15.242364,1.313235,,43.19904887175,40.74180729296,61.68191912703,0.974018,0.12125758804262442,1,1.313235999999998,0.0,0.9854041934013367,0.24849924445152283,0.0679711177945137,0.0,4.203895392974451e-45,0.0,7.887627183345014e-12,0.9317177534103394
40.75260951729,61.70213486957,465775223143434624,0.8816,0.0174,2.728,-1.86,1.996,31,1.657,,0.996,9.749821,9.884574,9.481258,0.403316,-35.46,43.21532701076,40.75262695574,61.70212599764,0.903211,0.15552357580723797,1,0.40331600000000023,0.9761025905609131,0.9761025905609131,1.1102230246251565e-16,0.9761025905609131,0.9599999785423279,0.9761025905609131,0.9761025905609131,0.9761025905609131,0.0
40.79234700695,61.69239708181,465775253197693952,0.8132,0.0691,2.783,-1.804,2.119,31,1.383,,1.037,16.998539,17.834425,16.096851,1.737574,,43.19867311345,40.79236391679,61.69238766323,0.8443240000000001,0.15666492755894615,1,1.7375739999999986,4.203895392974451e-45,0.9757548570632935,0.24097733199596405,0.8621211647987366,0.9599999785423279,0.9757548570632935,0.8976492881774902,0.9757548570632935,0.09510745108127594
40.81107875036,61.70543810724,465775291863087104,0.9186,0.0248,2.591,-1.715,1.941,31,1.491,,1.038,15.133956,15.612918,14.481807,1.131111,,43.20688104765,40.81109483486,61.70542947951,0.951326,0.18295405568542622,1,1.1311110000000006,4.203895392974451e-45,0.9670817852020264,0.3414725661277771,0.26407191157341003,0.0,0.08607778698205948,0.0016266577877104282,0.44651514291763306,0.7815881967544556
40.71989176191,61.710954591,465775429301863808,0.9251,0.0312,2.768,-1.812,2.092,31,1.471,,1.028,15.663794,16.198967,14.968844,1.230123,,43.22977125725,40.71990875772,61.71094529138,0.957738,0.16185421872442302,1,1.230122999999999,4.203895392974451e-45,0.974143385887146,0.3338230848312378,0.34035593271255493,0.0,0.2367415428161621,0.03321198746562004,0.5783094167709351,0.7463801503181458
40.73465672042,61.72438728388,465775532376420224,0.9792,1.7794,2.402,-2.4,0.095,95,,1.5717,0.991,20.853014,21.329254,20.189196,1.140059,,43.2391056292,40.73467923996,61.72438686119,1.009366,0.18631225906435325,1,1.1400579999999998,0.9658833146095276,0.9658833146095276,2.220446049250313e-16,0.9658833146095276,0.9599999785423279,0.9658833146095276,0.9658833146095276,0.9658833146095276,0.0
40.77193141253,61.74070484691,465775940392494208,0.878,0.1611,2.558,-1.82,1.798,95,,1.3414,1.019,18.507225,19.482449,17.48205,2.000399,,43.24665958932,40.77194849769,61.74069685713,0.905789,0.22098051977517302,1,2.000398999999998,0.9523407220840454,0.9523407220840454,2.220446049250313e-16,0.9523407220840454,0.9399999976158142,0.9523407220840454,0.9523407220840454,0.9523407220840454,0.0
40.82517419022,61.78741849336,465776116496600064,0.9144,0.016,2.716,-1.828,2.009,31,1.527,,0.95,14.100908,14.486799,13.536502,0.950297,,43.27877656012,40.82519137462,61.78740956577,0.947475,0.3087539455272718,1,0.9502969999999991,9.536679763920633e-17,0.9090738296508789,0.34313562512397766,0.5964493751525879,0.8999999761581421,0.7210229635238647,0.2574041485786438,0.9090738296508789,0.5108977556228638
40.82623455099,61.77671744276,465776116496605184,0.8253,0.0459,2.771,-1.781,2.123,31,1.449,,1.05,16.394596,16.989195,15.649586,1.339609,,43.26882550431,40.82625128632,61.77670800595,0.8538530000000001,0.2926737346867009,1,1.3396089999999994,4.203895392974451e-45,0.9179081916809082,0.32504817843437195,0.6323169469833374,0.8999999761581421,0.7794361710548401,0.35245785117149353,0.9179081916809082,0.403292179107666
40.6719844569,61.71524755996,465776219575846656,0.8751,0.0581,2.754,-1.806,2.078,31,1.423,,1.024,16.817835,17.498413,16.02781,1.470604,,43.24307719888,40.67200139948,61.71523832306,0.904563,0.16546017250598105,1,1.4706030000000005,1.1383029232092667e-05,0.9729942679405212,0.24619407951831818,0.8233625888824463,0.9599999785423279,0.9729942679405212,0.7536047101020813,0.9729942679405212,0.13549764454364777
40.70052156694,61.74556928059,465776357014791936,0.8164,0.0524,2.721,-1.874,1.973,31,1.429,,0.988,16.762478,17.418318,15.977059,1.441258,,43.26507888832,40.70053916348,61.74556051338,0.845662,0.21674808884395524,1,1.4412589999999987,6.71340583124902e-09,0.9541067481040955,0.33539843559265137,0.654683530330658,0.9399999976158142,0.7864845991134644,0.35494735836982727,0.9541067481040955,0.3395823836326599
40.718622996,61.75042487208,465776387069101568,0.979,0.1645,2.552,-1.754,1.855,31,1.276,,1.051,18.58412,20.01208,17.446661,2.565418,,43.26595070448,40.71863946197,61.75041662931,1.002237,0.22644510141512988,1,2.565419000000002,0.950015127658844,0.950015127658844,3.3306690738754696e-16,0.950015127658844,0.9399999976158142,0.950015127658844,0.950015127658844,0.950015127658844,0.0
40.63254370687,61.78038352253,465776696312000896,0.9477,0.1428,2.478,-1.593,1.898,31,1.34,,1.031,18.353933,19.329128,17.355621,1.973507,,43.31009250428,40.63255867667,61.78037508723,0.971488,0.27621548285846953,1,1.9735070000000015,0.9265428185462952,0.9265428185462952,3.3306690738754696e-16,0.9265428185462952,0.9200000166893005,0.9265428185462952,0.9265428185462952,0.9265428185462952,0.0
40.66261405156,61.78214372691,465776734971903360,0.8761,0.1365,2.627,-1.791,1.922,31,1.343,,1.011,18.319515,19.2979,17.372637,1.925263,,43.30579705782,40.66263088653,61.78213518297,0.900197,0.2771394337430198,1,1.9252629999999975,0.9260692596435547,0.9260692596435547,1.1102230246251565e-16,0.9260692596435547,0.9200000166893005,0.9260692596435547,0.9260692596435547,0.9260692596435547,0.0
40.7205958071,61.77462941402,465776838051118208,0.9345,0.0199,2.642,-1.755,1.974,31,1.499,,0.994,14.632548,15.088106,13.994459,1.093647,,43.28759602425,40.72061230171,61.77462063964,0.967434,0.2666176753512664,1,1.093646999999999,1.003749019363786e-25,0.9313827157020569,0.3424603044986725,0.42626723647117615,0.9200000166893005,0.38462352752685547,0.08290029317140579,0.7387170791625977,0.6549306511878967
40.68003025915,61.80163428617,465777108623670784,0.8616,0.0708,2.663,-1.762,1.998,31,1.401,,0.985,17.257133,18.020407,16.427654,1.592753,,43.32011980873,40.68004682938,61.80162540787,0.892178,0.30939973627459716,1,1.5927529999999983,1.0630980796122458e-05,0.9087109565734863,0.2602294087409973,0.7498829364776611,0.8999999761581421,0.9087109565734863,0.6380264163017273,0.9087109565734863,0.251333624124527
40.93137257308,61.80759272376,465777486580806912,0.9073,0.1355,2.685,-1.627,2.136,31,1.36,,1.036,18.231544,19.08175,17.22765,1.854101,,43.27641570209,40.93138787712,61.80758323081,0.931801,0.37726958508543534,1,1.854099999999999,0.867332935333252,0.867332935333252,3.3306690738754696e-16,0.867332935333252,0.8600000143051147,0.867332935333252,0.867332935333252,0.867332935333252,0.0
40.9131418745,61.80291612208,465777490886311040,0.9414,0.0138,3.393,-2.438,2.36,31,1.61,,0.99,12.738875,12.956104,12.380799,0.575305,,43.27571203773,40.91316480684,61.80290563492,0.966264,0.3631003866352833,1,0.5753050000000002,4.203895392974451e-45,0.8764795660972595,0.05913195386528969,0.8724718689918518,0.8600000143051147,0.8764795660972595,0.8764795660972595,0.8764795660972595,0.004572473932057619
40.89014084312,61.80916326968,465777525246048896,0.9614,0.1063,2.488,-1.698,1.818,31,1.367,,0.959,17.903225,18.768837,17.008072,1.760765,,43.28588946086,40.89015681441,61.80915518837,0.989353,0.36329591665849176,1,1.7607650000000028,1.0252450010739267e-05,0.8763551115989685,0.13026735186576843,0.8512524366378784,0.8600000143051147,0.8763551115989685,0.8763551115989685,0.8763551115989685,0.04206675663590431
40.84704921585,61.78252977528,465777593967106432,0.8953,0.0208,2.638,-1.806,1.923,95,,1.6321,0.884,10.867579,11.018289,10.576168,0.442121,,43.27005011765,40.84706619503,61.78252123079,0.922597,0.3083636697400799,1,0.4421210000000002,4.203895392974451e-45,0.9092927575111389,0.2932051122188568,0.798194169998169,0.8999999761581421,0.9092927575111389,0.9092927575111389,0.9092927575111389,0.1258954405784607
40.8231523025,61.81701806665,465777692739054592,0.9172,0.0123,3.106,-1.971,2.401,31,1.61,,1.005,12.306809,12.524998,11.941587,0.58341,,43.30612155604,40.82317084671,61.81700739635,0.940791,0.3543540483816283,1,0.5834109999999999,4.203895392974451e-45,0.8819968700408936,0.05950406193733215,0.8779639601707458,0.8799999952316284,0.8819968700408936,0.8819968700408936,0.8819968700408936,0.004572473932057619
40.94536415019,61.85152009436,465778070696435840,0.8715,0.0562,2.77,-1.733,2.161,31,1.437,,1.076,16.603338,17.246609,15.844564,1.402044,,43.31369763955,40.94538047703,61.85151048915,0.90044,0.44603517188234765,1,1.4020449999999993,6.48232401090354e-08,0.8195930123329163,0.262009859085083,0.6449880003929138,0.800000011920929,0.8195930123329163,0.4865591526031494,0.8195930123329163,0.38149672746658325
40.88833812345,61.83841922504,465778208135362048,0.9683,0.0626,2.919,-1.644,2.412,31,1.398,,1.01,16.909864,17.68554,16.04076,1.644779,,43.31288298536,40.88835360099,61.8384085037,0.99866,0.4065132131445415,1,1.6447800000000008,0.0,0.8476791977882385,0.2676122188568115,0.7500731348991394,0.8399999737739563,0.8476791977882385,0.8476791977882385,0.8476791977882385,0.1179698184132576
40.94281651317,61.88612416494,465778384233889024,0.8446,1.2246,4.677,-3.586,3.003,95,,1.3285,1.076,20.511791,,,,,43.34570798872,40.94285033343,61.88611081784,0.890914,0.49664241636617407,1,0.0,2.802596928649634e-45,0.7814112305641174,0.18207702040672302,0.7363916635513306,0.7799999713897705,0.7814112305641174,0.7814112305641174,0.7814112305641174,0.05761316791176796
40.81594412338,61.85653618483,465778624757458944,0.8632,0.0404,2.754,-1.704,2.164,31,1.457,,1.02,16.050577,16.6247,15.325365,1.299335,,43.3435054486,40.81596017584,61.8565265657,0.892493,0.4156202678586806,1,1.299335000000001,0.0,0.8413561582565308,0.31185850501060486,0.5463875532150269,0.8399999737739563,0.6430572867393494,0.27111953496932983,0.8413561582565308,0.573235809803009
40.80208504397,61.84772576004,465778624757465728,0.8876,0.0152,2.65,-1.735,2.003,31,1.547,,0.957,13.812451,14.155062,13.299848,0.855214,,43.3381919488,40.80210139212,61.8477168576,0.92074,0.39863015584634287,1,0.8552139999999984,0.0,0.8530765175819397,0.3201993703842163,0.5685877203941345,0.8399999737739563,0.7032038569450378,0.2748963236808777,0.8530765175819397,0.5128791332244873
41.10779390838,61.80315124958,465779861708248704,0.8337,0.1191,3.028,-1.973,2.297,31,1.331,,1.029,18.040358,19.133898,17.043295,2.090603,,43.2380199931,41.10781246807,61.80314104122,0.861935,0.4616118523520339,1,2.090602999999998,0.0,0.8080870509147644,0.3199554681777954,0.18372392654418945,0.0,9.453784514334984e-06,8.708735350073917e-26,0.16365014016628265,0.800944983959198
41.23791349344,61.83422468387,465780166643287168,0.7986,0.4271,5.163,-3.621,3.681,95,,1.314,1.092,19.603905,20.821896,18.494543,2.327352,,43.24109082329,41.23794758842,61.83420832591,0.824951,0.5730529275190106,1,2.3273529999999987,0.0,0.7200824022293091,0.21746589243412018,0.6469876170158386,0.7200000286102295,0.7200824022293091,0.7200824022293091,0.7200824022293091,0.10150891542434692
41.05574935451,61.88425933488,465784049297729024,0.9081,0.3103,3.81,-2.908,2.461,95,,1.2868,0.999,19.373257,20.47788,18.362694,2.115187,,43.32204433169,41.05577678357,61.88424839618,0.934595,0.5377411622230146,1,2.115185999999998,0.0,0.7488881945610046,0.34555649757385254,0.23022519052028656,0.0,2.802596928649634e-45,0.0,0.7488881945610046,0.6925773620605469
40.58824088681,61.77261527486,465788314203740544,0.8461,0.0644,2.666,-1.662,2.085,31,1.414,,1.017,17.007868,17.703352,16.196503,1.506849,,43.3117196651,40.58825650175,61.77260600962,0.875991,0.2702862776269375,1,1.506848999999999,2.7701597460350058e-08,0.9295499920845032,0.27484220266342163,0.8183724880218506,0.9200000166893005,0.9295499920845032,0.9295499920845032,0.9295499920845032,0.13610729575157166
40.59094280286,61.79508390939,465788417282947200,0.8462,0.0696,2.853,-1.802,2.212,31,1.399,,1.042,17.146328,17.892744,16.298517,1.594227,,43.33162959159,40.59095975283,61.79507407976,0.876748,0.3061180196968213,1,1.594227,4.203895392974451e-45,0.9105483889579773,0.321556955575943,0.7176116704940796,0.8999999761581421,0.9105483889579773,0.6108261346817017,0.9105483889579773,0.2802926301956177
40.6176535055,61.800520919,465788451642682368,0.8537,0.2951,2.777,-2.091,1.827,95,,1.4476,1.31,18.887228,19.19371,17.65136,1.542351,,43.33133498818,40.61767317206,61.8005127986,0.86942,0.31108744176010206,1,1.542349999999999,4.203895392974451e-45,0.9077598452568054,0.08125735074281693,0.9004269242286682,0.8999999761581421,0.9077598452568054,0.9077598452568054,0.9077598452568054,0.008078036829829216
40.58960668449,61.80696735057,465788520356372992,0.8196,0.5332,2.817,-1.86,2.115,95,,1.2527,1.016,20.18514,21.448446,19.044685,2.403761,,43.34270194386,40.58962418638,61.8069579504,0.854125,0.3256781606043843,1,2.4037609999999994,0.0,0.8993650674819946,0.14481833577156067,0.8748478889465332,0.8799999952316284,0.8993650674819946,0.8993650674819946,0.8993650674819946,0.028044505044817924
40.5935191389,61.81534767168,465788726520582784,0.851,0.1031,2.915,-2.164,1.953,31,1.363,,1.013,17.774517,18.670403,16.853096,1.817306,,43.34955750656,40.59353950507,61.81533899297,0.880611,0.338724104298319,1,1.8173069999999996,0.0,0.8916032910346985,0.22879643738269806,0.8284125328063965,0.8799999952316284,0.8916032910346985,0.8916032910346985,0.8916032910346985,0.07087334245443344
40.65647858475,61.8675157223,465789306340320768,0.7831,1.1073,1.341,-1.015,0.876,95,,1.368,1.055,20.68211,21.09126,19.858768,1.232492,,43.38467501926,40.65648815169,61.86751182994,0.83319,0.4195055072099712,1,1.232491999999997,0.0,0.8386306762695312,0.23806831240653992,0.764494776725769,0.8199999928474426,0.8386306762695312,0.8386306762695312,0.8386306762695312,0.08840116113424301
40.55253379271,61.84333319813,465789581208764288,0.9402,0.0826,2.755,-1.888,2.006,31,1.386,,0.988,17.484446,18.292377,16.609882,1.682495,,43.38305327196,40.55255157852,61.84332428363,0.971642,0.39142040211052676,1,1.6824949999999994,4.203895392974451e-45,0.8579496145248413,0.10808664560317993,0.825340747833252,0.8399999737739563,0.8579496145248413,0.8579496145248413,0.8579496145248413,0.08398109674453735
40.54147853482,61.8676379063,465789649934604928,0.8291,0.205,2.876,-1.76,2.274,31,1.314,,1.01,18.866657,19.959179,17.8303,2.12888,,43.40732459797,40.54149512608,61.86762779876,0.8468009999999999,0.43281483038739144,1,2.1288789999999977,0.0,0.8291711807250977,0.2697378695011139,0.7206493616104126,0.8199999928474426,0.8291711807250977,0.8291711807250977,0.8291711807250977,0.14357566833496094
40.57187129698,61.85798935601,465789959165917312,1.0692,0.1484,2.94,-1.949,2.201,31,1.295,,1.009,18.416445,19.697102,17.338808,2.358293,,43.39258865701,40.57188966562,61.85797957217,1.094233,0.41176080007172466,1,2.358294000000001,0.0,0.8440471291542053,0.31056898832321167,0.6866951584815979,0.8399999737739563,0.8440471291542053,0.8440471291542053,0.8440471291542053,0.2121627777814865
40.64976301458,61.89493380283,465790852518896384,0.8587,0.0129,2.343,-1.667,1.647,31,1.581,,0.975,13.165039,13.435192,12.731202,0.70399,,43.41093097253,40.64977873918,61.89492648473,0.892186,0.4653857483821075,1,0.703990000000001,0.0,0.805264949798584,0.30242863297462463,0.667927086353302,0.800000011920929,0.805264949798584,0.805264949798584,0.805264949798584,0.17101052403450012
40.80717086347,61.93100605767,465791200421653376,1.0341,0.0247,5.487,-3.732,4.022,31,1.474,,1.015,14.964252,15.485724,14.27636,1.209364,,43.41299851694,40.80720611862,61.93098818322,1.067028,0.5349428919086667,1,1.209363999999999,0.0,0.7511395215988159,0.08879265189170837,0.7404923439025879,0.7400000095367432,0.7511395215988159,0.7511395215988159,0.7511395215988159,0.014174668118357658
40.52032716872,61.94610688321,465793498218681856,0.8723,0.4723,2.737,-1.706,2.14,95,,1.3072,1.018,20.049181,21.40465,18.83023,2.574419,,43.48281417768,40.52034328967,61.94609737297,0.903118,0.5638618086729599,1,2.57442,2.802596928649634e-45,0.7276463508605957,0.059997543692588806,0.722520112991333,0.7200000286102295,0.7276463508605957,0.7276463508605957,0.7276463508605957,0.007315957918763161
40.50960053043,61.95572178668,465793498219208704,0.889,0.079,2.769,-1.785,2.117,31,1.405,,0.996,17.241575,17.992605,16.402927,1.589678,,43.49365644016,40.50961740399,61.95571237726,0.919407,0.5813633429482425,1,1.5896780000000028,8.343788067577407e-06,0.7132071852684021,0.12728586792945862,0.660649836063385,0.699999988079071,0.7132071852684021,0.7132071852684021,0.7132071852684021,0.22359396517276764
40.40171021499,61.9477034211,465793983560482048,0.9117,0.0283,2.898,-2.072,2.027,31,1.456,,1.136,15.138302,15.709438,14.406429,1.303009,,43.50753813894,40.40172979701,61.94769441382,0.944705,0.5938798592752503,1,1.3030090000000012,0.0,0.7027927041053772,0.14106890559196472,0.029631784185767174,0.0,2.802596928649634e-45,0.0,5.6254753459661355e-12,0.957933247089386
40.08075540454,61.81479091738,465885620975594240,0.9937,0.1747,3.06,-2.119,2.208,31,1.337,,1.066,18.602232,19.687593,17.60991,2.077684,,43.45011782238,40.08077534167,61.81478110503,1.014466,0.5757612979859615,1,2.0776830000000004,0.0,0.7178453803062439,0.3360265791416168,0.24188610911369324,0.0,5.745964034437057e-12,2.802596928649634e-45,0.7178453803062439,0.6688004732131958
