Cluster,GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Pmemb
NGC_5822,5881390677451793920,225.89768535441,-55.62593164382,0.8402,-7.32,-5.08,19.736647,20.592188,18.413542,0.08
NGC_5822,5881325119034473344,226.85443252061,-55.93757819939,1.3387,-8.104,-5.041,19.343506,20.787666,18.112448,0.15
NGC_5822,5881482727167583360,224.45144906972,-55.76806932178,0.9005,-7.036,-5.121,19.511173,20.542456,18.344475,0.09
NGC_5822,5881390089004092160,225.80892432479,-55.69310278911,1.2478,-7.365,-5.092,19.959639,21.51093,18.740831,0.18
NGC_5822,5881482417929884544,224.4494229574,-55.78067022315,1.1855,-7.67,-5.659,19.908188,20.901777,18.669802,0.12
NGC_5822,5881323504124529024,226.76377667838,-55.98797040987,1.0409,-7.812,-5.62,20.121058,21.351845,18.848415,0.06
NGC_5822,5881388925084695040,225.84186332641,-55.7541303871,1.1867,-7.77,-5.969,20.270716,21.323328,18.929594,0.08
NGC_5822,5881483551801240704,224.67246523653,-55.74009982106,1.1901,-8.247,-5.562,19.527592,20.375017,18.297533,0.07
NGC_5822,5881322473332924160,226.50958917226,-55.92870179364,0.9561,-7.675,-5.96,19.82112,21.252424,18.684925,0.11
NGC_5822,5881480768660367872,224.25996969327,-55.73721470395,1.3868,-6.817,-5.737,19.784397,20.8293,18.595535,0.08
NGC_5822,5881387447617584640,226.18740458564,-55.67464747595,0.7816,-7.524,-6.311,20.238163,21.397465,18.968975,0.06
NGC_5822,5881387344536635264,226.18720509107,-55.69945680028,0.9145,-7.459,-6.227,18.48284,19.499733,17.403347,0.07
NGC_5822,5881387207115298560,226.15096448559,-55.71220031435,1.0682,-7.863,-5.268,20.251143,21.279287,18.94727,0.08
NGC_5822,5881387207115290368,226.15339850422,-55.71769603479,1.1593,-7.53,-5.365,16.106497,16.7073,15.368125,1.0
NGC_5822,5881320136870265984,226.36311399351,-56.05003280603,0.9289,-7.623,-4.699,19.335472,20.549278,18.153793,0.05
NGC_5822,5881479669148516480,224.33225921362,-55.78724050304,1.0587,-6.838,-5.066,19.879921,20.760582,18.71443,0.06
NGC_5822,5881388306629810816,226.09860928799,-55.66548959374,1.1254,-7.466,-4.767,19.735666,21.103912,18.586754,0.1
NGC_5822,5881319965071640832,226.26144321449,-56.05588315875,0.8219,-7.615,-5.323,19.942566,21.378202,18.674276,0.11
NGC_5822,5881483689242756992,224.61085495945,-55.73538465225,1.2612,-7.116,-6.189,19.981617,20.658728,18.713766,0.07
NGC_5822,5881391433346611328,225.94393702886,-55.6150749571,1.164,-7.217,-4.726,20.23092,21.341675,19.057528,0.05
NGC_5822,5887624800961510400,226.27825190373,-54.69736454156,1.2462,-7.439,-5.809,16.253038,16.883612,15.497746,1.0
NGC_5822,5887663391300129536,226.73006587783,-54.24185810579,1.1499,-7.329,-5.637,13.764181,14.1464615,13.2065,1.0
NGC_5822,5887663352589080064,226.71854415964,-54.25876505396,0.8702,-7.301,-4.988,19.48633,20.451975,18.483725,0.08
NGC_5822,5887624667820071808,226.22670133944,-54.69482057409,0.7877,-7.378,-4.675,18.863104,19.76629,17.88091,0.11
NGC_5822,5887663322539837824,226.69819727592,-54.26056400444,0.9345,-8.162,-4.796,19.877256,20.67128,18.580769,0.07
NGC_5822,5887663253820296704,226.71348537133,-54.26722822914,1.4803,-7.609,-5.369,18.759636,19.983698,17.577278,0.45
NGC_5822,5887491175937915520,227.73812419562,-54.78943239552,1.1258,-7.423,-4.408,18.99071,20.22698,17.852428,0.05
NGC_5822,5887624530431473920,226.19748547164,-54.73401523266,1.1861,-7.371,-5.455,14.301838,14.6831875,13.747091,1.0
NGC_5822,5887663112076046464,226.64304209946,-54.26978697769,1.1492,-7.534,-5.521,16.070934,16.793037,15.24903,1.0
NGC_5822,5880559446639232000,226.78930477499,-56.30442239694,1.0241,-7.308,-5.118,19.862614,21.002789,18.541803,0.07
NGC_5822,5880559515348528000,226.76121418559,-56.28733476903,0.7901,-7.636,-5.1,19.710297,21.04179,18.532608,0.06
NGC_5822,5880564463151208192,226.75837453974,-56.20238160938,1.0859,-7.13,-5.78,19.093145,19.986982,17.83846,0.2
NGC_5822,5880564561930230528,226.67920126992,-56.21077992997,0.7498,-7.19,-5.032,19.539175,20.952095,18.323753,0.09
NGC_5822,5880566146778757120,226.69131040023,-56.12460503429,1.5344,-7.57,-5.83,19.841084,21.226631,18.54663,0.06
NGC_5822,5880571850505438080,226.88389472216,-56.03556665631,1.1463,-7.422,-5.912,20.078766,21.45759,18.90652,0.06
NGC_5822,5881391570786376192,225.96816013381,-55.58836194843,0.837,-7.168,-5.0,20.167484,21.424788,18.92191,0.14
NGC_5822,5887490901060391040,227.58756111997,-54.76823896316,1.3144,-7.344,-4.759,19.616304,20.842165,18.514017,0.06
NGC_5822,5887663494338995200,226.66914485481,-54.26199590007,1.6603,-8.058,-5.775,19.697483,20.295235,18.485172,0.06
NGC_5822,5881478981953881600,224.13975790002,-55.79245521985,1.3074,-8.122,-5.283,20.2352,21.14533,19.028685,0.06
NGC_5822,5881318556321960960,226.34034481146,-56.13930906279,1.4399,-7.319,-5.375,19.167128,20.75517,17.986406,0.38
NGC_5822,5881380781843703040,225.47818782374,-55.68173535326,1.2525,-7.781,-5.683,12.982288,13.249472,12.548177,1.0
NGC_5822,5881380747464009856,225.46414524791,-55.69008831009,0.6951,-6.86,-5.493,19.563654,20.54843,18.374071,0.05
NGC_5822,5881380472587107840,225.37354862037,-55.71504786185,1.4176,-7.676,-5.167,20.326754,21.471684,19.246017,0.05
NGC_5822,5881380468271486848,225.36717086916,-55.71201808442,0.8553,-7.243,-5.451,19.052,20.313988,17.98491,0.19
NGC_5822,5881380129008961280,225.3448912001,-55.74695005834,0.8694,-7.815,-5.752,19.379128,20.171524,18.218729,0.11
NGC_5822,5881379441794050944,225.54114644802,-55.65741684485,0.9321,-6.982,-4.886,19.214813,20.450071,18.145252,0.05
NGC_5822,5881309244827382016,226.10209841193,-56.03518077444,0.8205,-7.677,-5.521,20.091253,21.593884,18.919937,0.05
NGC_5822,5881471835126213376,224.70620403083,-55.74163709496,1.0012,-6.923,-4.962,19.876577,20.786137,18.629795,0.05
NGC_5822,5881311306411980032,225.80627530786,-56.02703607341,1.1682,-7.901,-5.592,19.728294,20.83564,18.517155,0.14
NGC_5822,5881379063859974784,225.54224157566,-55.7004546494,0.6995,-7.524,-5.088,19.767775,20.968891,18.699663,0.06
NGC_5822,5881378063089784320,225.6222765861,-55.72226222323,0.8963,-7.898,-4.816,18.542843,19.352125,17.371855,0.05
NGC_5822,5881306667891958784,225.89081700813,-56.16808425939,0.9497,-7.15,-6.305,19.641373,19.926558,18.418964,0.06
NGC_5822,5881377723806819200,225.49960369114,-55.71679058471,0.7353,-7.428,-5.176,19.719814,20.70072,18.650393,0.07
NGC_5822,5881377719490648192,225.49483707283,-55.71574941073,0.9606,-6.988,-4.893,19.377214,20.650515,18.165339,0.12
NGC_5822,5881305774538732544,225.95843198416,-56.18332462917,0.7941,-6.917,-5.118,19.80531,21.597666,18.568415,0.06
NGC_5822,5881468089912348032,224.61285138043,-55.94141369337,1.2506,-8.242,-5.101,20.04663,20.960245,18.758614,0.06
NGC_5822,5881303094433537280,225.7424497404,-56.23737935228,1.1406,-7.395,-5.083,19.720036,20.759893,18.589327,0.05
NGC_5822,5881378892061438336,225.6521459127,-55.66346451712,1.6265,-6.809,-5.528,20.367464,21.68138,19.180368,0.05
NGC_5822,5881318934282303872,226.36826565238,-56.09230795971,1.5582,-7.265,-4.423,20.378311,21.3345,19.080309,0.05
NGC_5822,5881311645719184640,225.84395468175,-56.01885481497,0.8953,-7.086,-5.639,18.716131,19.903793,17.566845,0.18
NGC_5822,5881312783883893888,225.993980977,-55.97274035282,0.9924,-6.997,-5.832,20.377726,21.509846,19.010365,0.05
NGC_5822,5881317456848396032,226.53079077202,-56.0932932258,0.992,-7.004,-5.835,19.557274,20.87152,18.45117,0.08
NGC_5822,5881384904996428416,225.98848489661,-55.80622639373,1.1443,-7.772,-4.837,20.117687,21.163437,18.948265,0.05
NGC_5822,5881384664494594176,225.99020420223,-55.83281613917,0.9016,-7.418,-5.614,18.262108,19.427803,17.263018,0.2
NGC_5822,5881316799681125504,226.60326160669,-56.06998254668,1.3876,-7.538,-4.888,20.027626,21.552402,18.806732,0.06
NGC_5822,5881384114719187456,225.50186204267,-55.53645758787,1.0148,-8.002,-5.117,20.277922,21.155302,19.00594,0.05
NGC_5822,5881383771121729408,225.41223338547,-55.57538272015,1.5712,-7.637,-4.876,19.85869,20.536829,18.66409,0.09
NGC_5822,5881381365940362368,225.31162990322,-55.68711493707,1.0764,-7.345,-5.106,19.931913,21.060183,18.87038,0.07
NGC_5822,5881383736762022528,225.39805790479,-55.57096206295,1.2021,-7.679,-5.786,19.416735,20.194794,18.33246,0.15
NGC_5822,5881314123915472512,226.49594790265,-56.23957469718,1.2587,-7.657,-5.303,20.065765,21.112904,18.863611,0.11
NGC_5822,5881382774689114368,225.48619455197,-55.59896297764,1.3482,-6.821,-5.382,19.251804,20.82334,18.144094,0.12
NGC_5822,5881382740330644224,225.47595095849,-55.60635365848,1.2789,-6.769,-5.228,19.306067,20.120792,18.12561,0.15
NGC_5822,5881475064942731520,224.39818286009,-55.90308185285,1.0743,-7.47,-5.28,19.961369,20.639292,18.650253,0.08
NGC_5822,5881382328013827328,225.47218036385,-55.64828102168,0.9275,-7.757,-5.346,20.107687,20.812761,18.950247,0.09
NGC_5822,5881382224952918656,225.3739247729,-55.59801839296,1.3541,-7.612,-5.909,17.589775,18.527122,16.675776,0.57
NGC_5822,5881474687024725120,224.37286934077,-55.93840302753,1.1097,-7.966,-4.94,18.562637,19.731354,17.426031,0.1
NGC_5822,5881312852600594432,226.04080098765,-55.95493286164,0.9946,-8.162,-5.647,20.013254,22.119642,18.871614,0.05
NGC_5822,5881476061376910848,224.28907618968,-55.87640391277,0.91,-7.407,-5.213,19.959251,20.724373,18.7409,0.13
NGC_5822,5881374940666180608,225.15026034727,-55.76098740235,1.2585,-8.089,-5.861,19.925007,20.98494,18.746279,0.05
NGC_5822,5887663494379342208,226.67803240783,-54.25515275391,1.0759,-6.968,-4.892,18.367907,19.269526,17.21455,0.28
NGC_5822,5887581645134386304,227.65013576335,-54.19555453282,1.1882,-7.073,-5.158,19.3257,20.315893,18.243605,0.18
NGC_5822,5887627519728744448,226.19505047619,-54.70143461058,1.209,-7.05,-5.588,13.103967,13.401055,12.637552,1.0
NGC_5822,5887627485369001344,226.17797906452,-54.7078920579,1.1268,-7.35,-5.655,18.99777,20.22452,17.857075,0.49
NGC_5822,5887627485368996992,226.19034012565,-54.71114933719,1.3003,-7.356,-5.299,13.797994,14.133271,13.290333,1.0
NGC_5822,5887665521604333696,226.24400975578,-54.45270495185,1.223,-7.354,-5.446,13.921077,14.256103,13.415481,1.0
NGC_5822,5887583642327798528,227.82559523626,-54.10735654916,0.7917,-7.294,-5.304,19.876762,20.623436,18.770475,0.07
NGC_5822,5887665414182590464,226.23776065801,-54.47694790294,1.3398,-7.219,-5.497,18.879416,20.0206,17.721657,0.73
NGC_5822,5887531312461625344,228.11945039071,-54.26726719529,1.2191,-6.87,-5.8,16.65588,17.243298,15.672429,0.19
NGC_5822,5887665349767050496,226.15369058154,-54.46516208061,1.121,-7.442,-4.684,19.21496,20.180485,18.242388,0.14
NGC_5822,5887665624683558144,226.24006397885,-54.44139902152,1.1917,-7.418,-5.044,18.863472,20.119576,17.784529,0.54
NGC_5822,5887583539248504576,227.81062208612,-54.11746897353,0.9916,-7.253,-4.97,19.352543,20.011377,18.337788,0.08
NGC_5822,5887665281086149504,226.17271905136,-54.47101959941,0.9985,-7.387,-5.712,16.980135,17.639786,16.046183,0.91
NGC_5822,5887627038692442368,226.07035758736,-54.68892531602,1.2115,-8.078,-5.774,14.1015215,14.4975605,13.534243,0.99
NGC_5822,5887531170682049792,228.06044750719,-54.26554048143,1.0542,-6.819,-5.945,19.400236,20.12506,18.188997,0.11
NGC_5822,5887665139298833792,226.15514645624,-54.49585517862,0.9238,-7.435,-5.404,19.510592,20.139399,18.229153,0.21
NGC_5822,5887665109287459200,226.21414096672,-54.4745321547,1.2228,-7.389,-5.593,12.627851,12.86442,12.2437315,1.0
NGC_5822,5887493757218887936,227.4814664102,-54.7581604263,1.1851,-6.491,-5.716,19.961319,21.35621,18.749039,0.06
NGC_5822,5887665104944943104,226.20851948455,-54.47367759001,0.834,-7.445,-4.926,18.463884,19.39114,17.518589,0.17
NGC_5822,5887665040567976192,226.21905385015,-54.49301694471,1.195,-7.403,-5.359,13.792168,14.124821,13.290423,1.0
NGC_5822,5887627141721461376,226.07082563334,-54.67410736463,0.7785,-6.521,-5.509,19.816998,20.950066,18.611052,0.09
NGC_5822,5887531067602699904,227.99882029237,-54.29799863142,1.3444,-7.799,-5.094,19.03457,20.10681,18.063671,0.15
NGC_5822,5887665624683571072,226.25731709821,-54.43376378805,1.1999,-7.6,-5.495,11.111315,11.342107,10.724108,1.0
NGC_5822,5887665796482252928,226.20307024179,-54.43419410562,1.1295,-6.966,-4.921,16.268047,16.866507,15.475015,0.85
NGC_5822,5887666346237957376,226.09293694917,-54.43013034518,1.1959,-7.382,-5.737,14.366855,14.744383,13.819227,1.0
NGC_5822,5887584363901458816,227.82402546124,-54.05543432685,1.3043,-7.391,-5.688,17.36659,18.257948,16.458431,0.93
NGC_5822,5887494994215746048,227.4727204119,-54.71186408461,0.9579,-7.983,-5.636,17.537292,18.424496,16.57428,0.23
NGC_5822,5887666307525273216,226.06675768582,-54.44278403187,1.2692,-7.36,-4.963,12.44247,12.699125,12.012807,0.84
NGC_5822,5887666277518479232,226.08963633643,-54.43688661372,1.2413,-7.735,-5.407,15.7347975,16.256313,15.033005,1.0
NGC_5822,5887666277518478336,226.10902312039,-54.43680811268,1.3247,-7.528,-5.528,17.849686,18.778563,16.85262,0.99
NGC_5822,5887666277479470720,226.10911779617,-54.43205721162,1.1889,-7.562,-5.253,19.475357,20.81677,18.397163,0.37
NGC_5822,5887666243158736512,226.08294275433,-54.45649166227,1.2091,-7.366,-5.936,16.109283,16.652237,15.368268,1.0
NGC_5822,5887627554088489216,226.16886823934,-54.70120106121,0.8693,-6.845,-5.582,17.141708,18.037884,16.22136,0.07
NGC_5822,5887628103844333568,226.22407461341,-54.65531298021,1.1439,-7.637,-5.522,15.616783,16.136099,14.947547,1.0
NGC_5822,5887666140079627136,226.15504062896,-54.43753975196,1.2034,-7.538,-5.561,12.587434,12.813604,12.215813,1.0
NGC_5822,5887666101366843904,226.13780284265,-54.44671322485,1.2945,-7.52,-5.436,10.868624,11.073881,10.515804,1.0
NGC_5822,5887627996420546688,226.18563969214,-54.63501360867,0.8034,-7.318,-4.573,19.175737,20.11088,18.023916,0.07
NGC_5822,5887666037000306560,226.10275844106,-54.45190335178,1.2082,-7.595,-5.332,15.38412,15.872003,14.73023,1.0
NGC_5822,5887665899523200256,226.22794617715,-54.41121250119,1.0421,-8.272,-4.706,20.139994,20.978804,18.97529,0.05
NGC_5822,5887665899523157376,226.22411037709,-54.4180080235,1.3969,-7.645,-5.028,19.6351,20.667559,18.467106,0.2
NGC_5822,5887665895208406272,226.22173267147,-54.40613879176,1.1678,-7.346,-5.272,12.00584,12.209085,11.664618,1.0
NGC_5822,5887627725887206912,226.20127333576,-54.66614993351,0.7728,-7.141,-5.454,19.15677,19.758596,18.010529,0.18
NGC_5822,5887666140079632384,226.16593492121,-54.43270527839,1.1577,-7.947,-5.051,12.835825,13.094456,12.42129,1.0
NGC_5822,5887624942748546176,226.31023613831,-54.67721548927,1.1561,-7.421,-5.689,13.916137,14.315713,13.344802,1.0
NGC_5822,5887493654140439808,227.46852866045,-54.77169928433,1.0638,-6.969,-5.562,20.109522,21.035812,18.836935,0.13
NGC_5822,5887626828186075648,226.00851299591,-54.70241831851,1.0528,-7.748,-5.966,19.314587,20.351288,18.175262,0.2
NGC_5822,5887625659954275840,226.03415851153,-54.76052053996,1.6839,-7.768,-5.663,18.944378,19.904505,17.890211,0.14
NGC_5822,5887492211031632384,227.78788898278,-54.69424529494,1.6174,-7.195,-5.706,20.210688,20.645761,18.875656,0.05
NGC_5822,5887663872296953088,226.57264740021,-54.25841214879,0.7789,-6.365,-5.45,20.099768,20.76277,18.915243,0.05
NGC_5822,5887625458144389632,226.09772928475,-54.77259084779,1.2,-7.356,-5.467,12.102543,12.305365,11.765439,1.0
NGC_5822,5887625389374317440,226.06345218237,-54.78488568831,1.4441,-7.874,-5.79,19.682959,20.80962,18.3396,0.08
NGC_5822,5887625355074961408,226.05694412983,-54.7899678629,0.7044,-7.173,-4.798,19.467447,20.32702,18.206675,0.07
NGC_5822,5887663803621611904,226.59126231972,-54.26644852511,0.8226,-7.572,-4.61,19.350357,20.039234,18.136309,0.09
NGC_5822,5887491970512299520,227.7577013284,-54.7410710371,1.0096,-7.334,-4.785,19.632206,20.4121,18.310125,0.09
NGC_5822,5887492348470553600,227.6666286056,-54.72709886006,0.7595,-7.1,-5.815,20.15399,21.10639,19.09987,0.05
NGC_5822,5887625320654738816,226.09327341716,-54.79984781942,0.8074,-6.486,-5.761,19.700119,20.321932,18.637432,0.05
NGC_5822,5887625251937234944,226.30148511198,-54.65007452239,0.8643,-8.187,-4.547,18.836851,19.56675,17.69767,0.07
NGC_5822,5887625217626464128,226.27553072452,-54.64993369899,1.1889,-7.597,-5.737,14.665633,15.079901,14.080793,1.0
NGC_5822,5887491833074277504,227.81596963158,-54.73514360572,1.3486,-7.251,-6.472,19.531199,21.366325,18.287584,0.08
NGC_5822,5887625148906977664,226.30081928769,-54.67465311857,1.2617,-7.338,-5.682,16.068508,16.750689,15.265523,1.0
NGC_5822,5887581718204774400,227.68557303628,-54.17804304363,1.2588,-7.429,-4.986,19.710495,20.77567,18.551933,0.14
NGC_5822,5887663627465715456,226.70445083513,-54.23046305132,1.1666,-7.212,-5.629,11.931933,12.133124,11.594757,1.0
NGC_5822,5887491764353803904,227.76959530518,-54.75795455037,0.9481,-7.354,-5.476,19.387178,20.718624,18.226643,0.35
NGC_5822,5887625080187337088,226.24948538439,-54.67112986835,1.1929,-7.145,-5.58,14.515006,14.909384,13.94647,1.0
NGC_5822,5887625286345666944,226.06050782355,-54.80970814949,1.2103,-7.318,-5.322,16.126005,16.72222,15.390998,1.0
NGC_5822,5887664971848495616,226.18148218324,-54.49678537906,1.3519,-7.347,-5.761,17.13275,17.936039,16.2476,0.95
NGC_5822,5887492417189854848,227.70479208847,-54.72369337389,1.426,-6.728,-5.334,19.81701,21.516325,18.71153,0.06
NGC_5822,5887664078454347648,226.56416215955,-54.23578840235,1.461,-8.102,-5.781,19.911543,21.374126,18.788057,0.14
NGC_5822,5887626798184000896,225.99827295358,-54.71225942076,0.997,-7.849,-6.164,20.276567,20.85559,19.046623,0.06
NGC_5822,5887530934468651136,228.05480440152,-54.29552170316,0.765,-7.972,-5.71,19.643377,20.52253,18.47711,0.05
NGC_5822,5887530900144724992,228.07584761077,-54.29053624624,1.0575,-7.181,-5.974,19.193531,20.458683,18.153193,0.13
NGC_5822,5887493276183360512,227.70231986069,-54.65970162699,1.4269,-7.06,-5.246,19.757008,20.57906,18.438967,0.12
NGC_5822,5887626626375564800,226.04700580043,-54.7133309822,1.2535,-7.415,-5.473,15.483943,15.984088,14.824512,1.0
NGC_5822,5887493173103605888,227.68301641468,-54.65917539834,0.8792,-7.982,-6.006,19.800352,20.443941,18.64393,0.07
NGC_5822,5887664628255372032,226.60942902904,-54.1983147562,1.2282,-7.235,-5.483,10.178369,10.366346,9.845846,1.0
NGC_5822,5887626523245955072,226.03596195916,-54.73298530432,0.8932,-8.083,-4.39,18.957378,20.044676,17.86807,0.08
NGC_5822,5887664044135207040,226.54840114235,-54.25276260608,1.0293,-7.624,-5.885,17.152807,18.01374,16.195967,0.72
NGC_5822,5887664452115085568,226.66162469866,-54.21300283393,0.9431,-7.082,-5.353,18.929468,20.123888,17.877432,0.39
NGC_5822,5887530419072583296,227.9561101171,-54.28290261962,1.0725,-7.058,-4.996,19.261791,20.266706,18.198309,0.17
NGC_5822,5887582607207266688,227.63887485737,-54.15194105173,0.7448,-7.42,-5.775,19.091003,19.845352,17.948114,0.13
NGC_5822,5887626076629487872,226.15888115127,-54.70587153479,1.1123,-7.433,-5.676,15.900605,16.458614,15.196388,1.0
NGC_5822,5887530316029127808,227.95084420264,-54.30426526592,1.0376,-8.053,-5.761,17.952847,18.864704,16.979301,0.3
NGC_5822,5887626042259986560,226.14142853598,-54.71988599354,1.2021,-7.307,-5.698,13.965085,14.311752,13.439448,1.0
NGC_5822,5887582474095661952,227.62336156075,-54.17408774804,1.2506,-7.661,-5.249,19.767128,20.897127,18.748535,0.12
NGC_5822,5887492687767321216,227.68783754613,-54.70352641597,1.1385,-7.065,-5.471,18.362644,19.490253,17.277908,0.73
NGC_5822,5887530178553331584,227.93105578276,-54.32268946704,1.1745,-7.254,-5.587,19.568266,20.460684,18.55277,0.07
NGC_5822,5887626244070488704,226.12687516684,-54.70656746966,0.8339,-7.436,-5.473,17.806646,18.644114,16.93444,0.18
NGC_5822,5887532205779337472,227.94770001124,-54.22928092522,0.9386,-7.387,-5.63,20.331554,21.159252,18.991909,0.05
NGC_5822,5881374493989763072,225.29813008718,-55.75331185751,1.2629,-7.126,-5.244,19.087988,19.82484,17.886246,0.25
NGC_5822,5881374116032373376,225.30311212446,-55.79727037219,0.788,-8.091,-5.227,20.173464,21.236053,18.958876,0.06
NGC_5822,5881259762512389632,225.29776843489,-56.17054840142,0.8968,-7.803,-5.429,18.92827,20.123947,17.87669,0.09
NGC_5822,5881260350941496320,225.20804786353,-56.1730126924,1.2213,-7.661,-5.041,19.17424,20.22367,18.110367,0.14
NGC_5822,5881260488380494592,225.14324695954,-56.16965048604,1.1085,-8.103,-4.924,19.901882,20.991835,18.818632,0.05
