RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr,aux,pert_class,BPmag-RPmag,min,max,std,avg,mode,median,Q1,Q3,excl
122.69299073221,-12.91408173921,5727488117861188224,0.0122,0.0098,0.7333,0.0174,2.372,-2.31,0.018,-0.538,0.014,31,1.569,,0.986,14.045553,14.345985,13.582737,0.763248,-52.35,-32.09606010816,122.69300126388,-12.91407934781,0.7752209999999999,0.14507330385207312,1,0.7632480000000008,0.978091299533844,0.9791736602783203,9.933752880897373e-05,0.979116678237915,0.9599999785423279,0.9791736602783203,0.9790986776351929,0.9791736602783203,0.0
122.69942335737,-12.89095189708,5727488427098823808,0.0471,0.0405,0.7357,0.0685,2.521,-2.468,0.066,-0.51,0.058,31,1.473,,1.026,16.811842,17.339354,16.13912,1.200233,,-32.07209627299,122.69943461166,-12.89094962917,0.766719,0.1163612688217563,1,1.2002340000000018,0.9862785339355469,0.9865512847900391,1.977050669665914e-05,0.9865474104881287,0.9800000190734863,0.9865512847900391,0.9865512847900391,0.9865512847900391,0.0
122.69203188827,-12.88706504824,5727488495818303872,0.0224,0.0189,0.6898,0.0345,2.306,-2.258,0.034,-0.466,0.029,31,1.521,,0.978,15.354382,15.754183,14.781637,0.972546,,-32.07016346689,122.69204218444,-12.88706297748,0.7319669999999999,0.10430579408038652,1,0.9725459999999995,0.9869490265846252,0.989179253578186,0.0001630084589123726,0.9891179203987122,0.9800000190734863,0.989179253578186,0.989122748374939,0.989179253578186,0.0
122.72750393765,-12.88220408895,5727488633257549312,0.0501,0.0429,0.7066,0.0751,2.464,-2.422,0.074,-0.454,0.071,31,1.463,,0.972,16.88166,17.432129,16.189932,1.242197,,-32.05669078392,122.72751497898,-12.88220206971,0.737329,0.13859610027107716,1,1.2421970000000009,0.9807779788970947,0.9809744358062744,1.8090051526087336e-05,0.9809708595275879,0.9800000190734863,0.9809744358062744,0.9809744358062744,0.9809744358062744,0.0
122.74703571783,-12.87545729443,5727488667616965120,0.0243,0.0221,0.7243,0.0347,2.414,-2.362,0.036,-0.499,0.034,31,1.54,,1.014,15.564524,15.918864,15.021334,0.897531,,-32.04533247743,122.74704648574,-12.87545507631,0.7667980000000001,0.16032677655672148,1,0.8975299999999997,0.9732930064201355,0.974622905254364,8.788386185187846e-05,0.9745702743530273,0.9599999785423279,0.9746037125587463,0.9745482206344604,0.974622905254364,0.0
122.7559224807,-12.86591816171,5727488770696173696,0.0129,0.0113,0.739,0.0173,2.374,-2.268,0.019,-0.699,0.017,31,1.61,,1.002,13.858299,14.082562,13.490742,0.59182,53.77,-32.03390649951,122.75593282112,-12.86591505423,0.781328,0.1677738799624834,1,0.5918200000000002,0.9603695273399353,0.972244381904602,0.0007043780642561615,0.9720510840415955,0.9599999785423279,0.972244381904602,0.9721072316169739,0.972244381904602,0.0
122.75897268408,-12.86141346531,5727488805052315136,0.0293,0.0261,0.7589,0.0408,2.402,-2.316,0.042,-0.639,0.04,31,1.529,,0.985,15.890913,16.272558,15.317608,0.95495,,-32.02879444152,122.75898324235,-12.86141062726,0.801488,0.17031730072355686,1,0.9549500000000002,0.964716911315918,0.9714087247848511,0.0004408477689139545,0.9712268114089966,0.9599999785423279,0.9713343381881714,0.9712056517601013,0.9714087247848511,0.0
122.71310886547,-12.87123076029,5727488835114346880,0.0211,0.0195,0.742,0.0314,2.46,-2.373,0.032,-0.649,0.034,95,,1.633,1.079,12.880053,12.897499,12.559633,0.337866,,-32.04963643697,122.71311968223,-12.87122787653,0.769069,0.10894497095092484,1,0.337866,0.8847319483757019,0.9882011413574219,0.008818896487355232,0.9862280488014221,0.9800000190734863,0.9879753589630127,0.9875546097755432,0.9882011413574219,0.0
122.70839249199,-12.87342504601,5727488835114347136,0.0116,0.0094,0.7705,0.0169,2.468,-2.365,0.017,-0.706,0.014,31,1.599,,1.047,13.704452,13.94663,13.312799,0.63383,34.13,-32.05292506714,122.70840327636,-12.8734219103,0.812607,0.10498760974964758,1,0.6338310000000007,0.9620654582977295,0.9890381097793579,0.0011543362634256482,0.9886717796325684,0.9800000190734863,0.9890381097793579,0.9887900948524475,0.9890381097793579,0.0
122.71255269584,-12.87129118089,5727488839417291008,0.0187,0.0158,0.711,0.0281,2.473,-2.429,0.029,-0.463,0.025,95,,1.6897,0.968,12.200781,12.251097,11.97395,0.277146,,-32.0498323966,122.71256377156,-12.87128912419,0.74469,0.10826115348688099,1,0.27714699999999937,0.9866414070129395,0.9883479475975037,0.0002697995223570615,0.9881491661071777,0.9800000190734863,0.9882680773735046,0.988010585308075,0.9883479475975037,0.0
122.72781633857,-12.86049481778,5727488873775400192,0.0578,0.0516,0.8529,0.0816,2.321,-2.294,0.084,-0.355,0.083,31,1.429,,1.312,16.719799,17.357944,15.928559,1.429385,,-32.03561460928,122.7278267966,-12.8604932395,0.883887,0.12173864006231937,1,1.429385,0.9852889776229858,0.9852889776229858,0.0,0.9852889776229858,0.9800000190734863,0.9852889776229858,0.9852889776229858,0.9852889776229858,0.0
122.71185323043,-12.85769269197,5727488938193560576,0.0124,0.0102,0.8079,0.0209,2.323,-2.299,0.022,-0.33,0.016,31,1.669,,0.96,11.967824,12.086729,11.754676,0.332053,35.67,-32.03685140186,122.711863712,-12.85769122612,0.8556959999999999,0.09600576427247268,1,0.33205300000000015,0.9839996695518494,0.9908252358436584,0.0003184783272445202,0.9907649755477905,0.9800000190734863,0.9908252358436584,0.9908252358436584,0.9908252358436584,0.0
122.71214734605,-12.85391670262,5727488942494883328,0.0138,0.0115,0.7722,0.0183,2.488,-2.45,0.02,-0.43,0.018,31,1.6,,0.946,14.031403,14.273583,13.640257,0.633327,41.59,-32.03312612013,122.71215851567,-12.85391479032,0.8144979999999999,0.09404086361752556,1,0.6333260000000003,0.9436500072479248,0.9911953210830688,0.005596599541604519,0.9890130758285522,0.9800000190734863,0.9911331534385681,0.9900996088981628,0.9911953210830688,0.0
122.75194298674,-12.85224825516,5727489006913560832,0.069,0.0672,0.7681,0.0922,2.318,-2.271,0.093,-0.465,0.104,31,1.433,,1.035,17.291296,17.915691,16.535976,1.379715,,-32.02166921602,122.75195334112,-12.85224618802,0.797463,0.15565480720167935,1,1.3797149999999974,0.97598797082901,0.9760627150535583,6.2034873735683504e-06,0.9760618209838867,0.9599999785423279,0.9760627150535583,0.9760627150535583,0.9760627150535583,0.0
122.74863924359,-12.84380349044,5727489011214339200,0.0356,0.0328,0.653,0.0498,2.413,-2.331,0.06,-0.625,0.057,31,1.51,,0.947,16.16614,16.59644,15.569716,1.026723,,-32.01431843599,122.74864986864,-12.84380071218,0.686076,0.14819207806439136,1,1.0267240000000015,0.9515992403030396,0.9782785177230835,0.0010723525192588568,0.9778507351875305,0.9599999785423279,0.9780906438827515,0.977855920791626,0.9782266020774841,0.0
122.72412414363,-12.84638610531,5727489045574089344,0.0292,0.0255,0.746,0.0415,2.448,-2.359,0.045,-0.654,0.039,31,1.521,,0.992,15.934503,16.336636,15.366748,0.969888,,-32.02288043593,122.72413489729,-12.84638319814,0.786932,0.10941608700030767,1,0.9698879999999992,0.9611524343490601,0.9880995154380798,0.0010120917577296495,0.9878448247909546,0.9800000190734863,0.9880196452140808,0.9878737330436707,0.9880995154380798,0.0
122.73731898584,-12.83206628975,5727489079933817344,0.0133,0.0118,0.7571,0.0171,2.164,-2.04,0.02,-0.721,0.019,31,1.626,,1.229,13.449485,13.642145,13.126057,0.516088,,-32.00576573343,122.73732828536,-12.832063084,0.799422,0.1289364735307597,1,0.5160879999999999,0.983512818813324,0.983512818813324,0.0,0.983512818813324,0.9800000190734863,0.983512818813324,0.983512818813324,0.983512818813324,0.0
122.65423485644,-12.88741541419,5727489109992255744,0.0095,0.0074,0.7649,0.0133,2.072,-1.971,0.014,-0.637,0.011,31,1.632,,1.022,13.087435,13.266203,12.790881,0.475322,25.14,-32.07983972727,122.65424384415,-12.88741258244,0.8064250000000001,0.08923565006680395,1,0.47532200000000024,0.9920686483383179,0.9920686483383179,0.0,0.9920686483383179,0.9800000190734863,0.9920686483383179,0.9920686483383179,0.9920686483383179,0.0
122.64853266025,-12.89488787879,5727489109992256384,0.012,0.0084,0.7458,0.0159,2.421,-2.401,0.018,-0.31,0.012,31,1.682,,0.921,12.465027,12.562009,12.289949,0.272059,,-32.08847645153,122.64854360552,-12.89488649972,0.784563,0.10263908224254614,1,0.27205999999999975,0.9827039241790771,0.9895204901695251,0.0005355514003895223,0.9893879890441895,0.9800000190734863,0.9895204901695251,0.9895204901695251,0.9895204901695251,0.0
122.65913734392,-12.89306559152,5727489114293611392,0.0197,0.0159,0.706,0.0289,2.513,-2.422,0.03,-0.668,0.023,31,1.549,,1.037,15.288531,15.626272,14.782328,0.843945,,-32.08409495813,122.65914838799,-12.89306262393,0.748421,0.09845999665891489,1,0.8439440000000005,0.9881196022033691,0.9903524518013,0.00015333616465795785,0.9903026223182678,0.9800000190734863,0.9903524518013,0.9903524518013,0.9903524518013,0.0
122.64994170739,-12.89732322286,5727489114293616256,0.0161,0.0132,0.7969,0.0239,2.242,-2.183,0.025,-0.511,0.019,31,1.698,,1.095,11.473559,11.543165,11.336619,0.206546,28.27,-32.09048446953,122.64995166259,-12.89732095373,0.8470930000000001,0.10634779275813971,1,0.20654599999999945,0.9879947304725647,0.9887538552284241,5.6128352298401296e-05,0.9887440800666809,0.9800000190734863,0.9887538552284241,0.9887538552284241,0.9887538552284241,0.0
122.66835706595,-12.8883804781,5727489148653343360,0.0306,0.0263,0.7356,0.0464,2.385,-2.34,0.047,-0.457,0.041,31,1.487,,0.993,16.23487,16.714148,15.57988,1.134268,,-32.07728556964,122.66836773686,-12.88837844919,0.768294,0.09218324806066226,1,1.1342680000000023,0.9906323552131653,0.9915382266044617,8.150604116963223e-05,0.9915087819099426,0.9800000190734863,0.9915382266044617,0.9915382266044617,0.9915382266044617,0.0
122.63722502775,-12.88140006602,5727489183013094656,0.0138,0.0107,0.7534,0.0201,2.375,-2.337,0.022,-0.421,0.015,31,1.66,,1.027,11.606191,11.737335,11.366866,0.370469,18.78,-32.07821965069,122.63723568446,-12.88139819337,0.802273,0.08591004646584677,1,0.37046899999999994,0.9805225729942322,0.9926466345787048,0.0010543824173510075,0.9924497604370117,0.9800000190734863,0.9926466345787048,0.9926466345787048,0.9926466345787048,0.0
122.64936975334,-12.87769172633,5727489217373101184,0.023,0.0177,0.7146,0.0332,2.468,-2.418,0.037,-0.494,0.027,31,1.544,,1.003,15.476112,15.829672,14.96047,0.869202,,-32.07163429574,122.64938077598,-12.87768952992,0.757082,0.07415750613776811,1,0.8692019999999996,0.9931586980819702,0.9945157766342163,0.00012700949446298182,0.9944656491279602,0.9800000190734863,0.9945157766342163,0.9944638013839722,0.9945157766342163,0.0
122.69213450367,-12.86756031828,5727489286092279040,0.0243,0.0198,0.7619,0.0371,2.462,-2.338,0.04,-0.77,0.03,31,1.505,,1.046,15.529578,15.96995,14.92728,1.042669,,-32.0512705594,122.69214516242,-12.86755689595,0.804014,0.07877220360150478,1,1.042670000000001,0.9907655715942383,0.9938141703605652,0.00017863145330920815,0.9937731623649597,0.9800000190734863,0.9938141703605652,0.9938141703605652,0.9938141703605652,0.0
122.68956928275,-12.8692413015,5727489286092280832,0.0545,0.0474,0.7501,0.0822,2.399,-2.282,0.088,-0.739,0.076,31,1.444,,0.993,17.238443,17.852612,16.507624,1.344988,,-32.05353054753,122.68957968669,-12.86923801711,0.779676,0.0779825905262695,1,1.3449880000000007,0.9933764338493347,0.9939371943473816,4.400788020575419e-05,0.9939311742782593,0.9800000190734863,0.9939371943473816,0.9939371943473816,0.9939371943473816,0.0
122.67585313592,-12.84843324152,5727489354811757696,0.0121,0.0097,0.7584,0.0174,2.198,-2.139,0.019,-0.502,0.014,31,1.607,,0.951,13.888314,14.115397,13.514849,0.600549,37.45,-32.03679024184,122.67586288882,-12.84843100887,0.8007059999999999,0.03768690541524503,1,0.6005479999999999,0.997745931148529,0.9985806941986084,8.88889335328713e-05,0.9985499978065491,0.9800000190734863,0.9985806941986084,0.9985806941986084,0.9985806941986084,0.0
122.64565536522,-12.86605630643,5727489419229898752,0.0149,0.0117,0.7784,0.0216,2.391,-2.336,0.024,-0.511,0.017,31,1.692,,1.08,11.571601,11.650638,11.416279,0.234359,23.91,-32.06129502338,122.64566601626,-12.86605403656,0.830214,0.05706865544063987,1,0.23435900000000132,0.9950274229049683,0.9967484474182129,0.0002071959024760872,0.9966402053833008,0.9800000190734863,0.9967484474182129,0.9965720772743225,0.9967484474182129,0.0
122.64937427578,-12.86538310455,5727489423531252864,0.0235,0.0195,0.7799,0.0341,2.361,-2.305,0.038,-0.511,0.03,31,1.508,,1.045,15.569956,15.996042,14.969492,1.02655,,-32.05972575163,122.64938478604,-12.86538083164,0.8220700000000001,0.054150573304623764,1,1.0265499999999985,0.9953504204750061,0.9970719814300537,0.00013471678539644927,0.9970107078552246,0.9800000190734863,0.9970719814300537,0.9969995021820068,0.9970719814300537,0.0
122.64081116687,-12.86351892302,5727489423531256320,0.011,0.0085,0.7507,0.0154,2.283,-2.216,0.018,-0.55,0.012,31,1.488,,1.054,10.891898,11.369887,10.252514,1.117374,29.99,-32.06003595804,122.64082126936,-12.86351647705,0.777269,0.0565737442621775,1,1.1173730000000006,0.9846296906471252,0.9968045353889465,0.00022896038717590272,0.9967944622039795,0.9800000190734863,0.9968045353889465,0.9968045353889465,0.9968045353889465,0.0
122.6284612347,-12.85216235798,5727489492250735616,0.0242,0.019,0.7398,0.0328,2.376,-2.326,0.039,-0.489,0.028,31,1.538,,1.049,15.530742,15.893486,15.00118,0.892306,,-32.05209661541,122.62847183587,-12.85216018658,0.7822560000000001,0.056747454991671484,1,0.8923059999999996,0.9959516525268555,0.9967849254608154,7.792174437781796e-05,0.9967322945594788,0.9800000190734863,0.9967610836029053,0.9967085719108582,0.9967849254608154,0.0
122.66823897792,-12.84490621193,5727489556668848896,0.0101,0.0076,0.7568,0.0137,2.466,-2.409,0.017,-0.527,0.011,31,1.624,,0.981,13.12104,13.317055,12.79241,0.524645,,-32.03525868235,122.66824995947,-12.84490387,0.798925,0.024642167731122166,1,0.5246449999999996,0.9721378684043884,0.9993929266929626,0.0005991813377477229,0.9991679191589355,0.9800000190734863,0.9993331432342529,0.9990700483322144,0.9993929266929626,0.0
