GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Cluster,Pmemb
5727469769760971776,122.49125930136,-12.84406649124,0.7671,-2.277,-0.659,14.4634495,14.771982,13.985135,NGC_2539,1.0
5727469799819838720,122.46371620066,-12.84528007774,0.9125,-2.064,-0.691,19.273409,20.440596,18.27918,NGC_2539,0.32
5727469907199913088,122.52271615804,-12.84555199388,0.8085,-2.896,-0.474,18.364874,19.303244,17.413712,NGC_2539,0.26
5727470246496500480,122.49057540525,-12.82009885691,0.8063,-2.44,-0.635,17.63275,18.338177,16.83344,NGC_2539,0.98
5727470250797297664,122.49983983647,-12.81711810969,0.7336,-2.167,-0.048,17.27915,17.923237,16.538088,NGC_2539,0.62
5727470353876505472,122.51526519072,-12.81078435232,0.7662,-2.261,-0.535,12.556377,12.67531,12.346898,NGC_2539,1.0
5727470388233887616,122.51436431708,-12.79585958253,0.4607,-2.221,-0.246,20.461353,21.074894,19.357285,NGC_2539,0.05
5726215772448029568,121.08522983224,-12.77473287893,0.7716,-2.579,-0.475,12.332519,12.43063,12.160743,NGC_2539,0.14
5727471487748044032,122.20366556516,-12.99024849828,0.7042,-2.161,-0.452,16.237015,16.807354,15.525974,NGC_2539,0.99
5727471895763543680,122.09888120715,-13.00570202196,0.5933,-2.181,-0.405,18.196556,19.01587,17.320944,NGC_2539,0.45
5727472278022037504,122.17116589526,-12.98044271677,0.6585,-2.259,-0.491,17.12354,17.705719,16.373884,NGC_2539,0.95
5727472960915470592,122.21869971864,-12.98291885593,0.6416,-2.157,-0.732,18.160141,19.022491,17.29443,NGC_2539,0.63
5727473068295975680,122.27127872748,-12.96336799531,0.7787,-2.294,-0.522,16.581371,17.083391,15.936806,NGC_2539,1.0
5727473132714232576,122.25178615305,-12.94598126584,0.4754,-2.502,-0.327,18.88299,19.939308,17.897173,NGC_2539,0.25
5727832226340903296,121.22551499758,-11.96633693827,0.7499,-2.326,-0.789,17.85978,18.609787,17.023989,NGC_2539,0.05
5727473304512923008,122.3216180237,-12.94639393296,0.8919,-2.216,-0.509,18.91047,19.93264,17.923677,NGC_2539,0.69
5727473411893332224,122.31788465033,-12.93061578461,0.7202,-2.17,-0.752,16.279053,16.742788,15.656022,NGC_2539,1.0
5727473411893332480,122.31845719008,-12.93195920469,0.7845,-2.145,-0.559,15.819568,16.216742,15.258621,NGC_2539,1.0
5727473549332300416,122.28053560917,-12.92694443886,0.8031,-2.327,-0.557,17.659737,18.36221,16.848907,NGC_2539,0.98
5727474442685488384,122.28770271218,-12.90059756019,0.7439,-2.498,-0.742,13.232344,13.437634,12.909134,NGC_2539,1.0
5727474472744114304,122.26478147023,-12.90468866898,0.8411,-2.573,-0.567,19.18249,20.520367,18.09133,NGC_2539,0.5
5727471620885602432,122.12410432774,-13.02721625783,0.6173,-2.459,-0.545,16.407637,16.564194,15.745899,NGC_2539,0.78
5727486228075088384,122.35367844607,-12.74004318555,0.7017,-2.306,-0.612,15.579764,15.956346,15.040523,NGC_2539,1.0
5727486399873744256,122.40028145933,-12.72539415386,0.734,-2.336,-0.535,13.043015,13.2005005,12.777927,NGC_2539,1.0
5727486537312685184,122.41173541961,-12.71369831228,0.7241,-2.261,-0.55,15.478137,15.923953,14.867076,NGC_2539,1.0
5727488869481696768,122.73212714164,-12.86360597528,0.9686,-1.926,-0.562,19.532875,20.614262,18.420284,NGC_2539,0.17
5727488873775400192,122.72781633857,-12.86049481778,0.8529,-2.294,-0.355,16.719799,17.357944,15.928559,NGC_2539,0.96
5727488873775405824,122.7217237118,-12.86565650209,0.7886,-2.525,-0.909,11.26286,11.344806,11.114395,NGC_2539,1.0
5727488938193560576,122.71185323043,-12.85769269197,0.8079,-2.299,-0.33,11.967824,12.086729,11.754676,NGC_2539,1.0
5727488942494877568,122.72342545737,-12.85594818244,0.7141,-2.301,-0.744,17.354622,18.010471,16.594042,NGC_2539,0.98
5727488942494883328,122.71214734605,-12.85391670262,0.7722,-2.45,-0.43,14.031403,14.273583,13.640257,NGC_2539,1.0
5727489006913560832,122.75194298674,-12.85224825516,0.7681,-2.271,-0.465,17.291296,17.915691,16.535976,NGC_2539,0.99
5727489011214339200,122.74863924359,-12.84380349044,0.653,-2.331,-0.625,16.16614,16.59644,15.569716,NGC_2539,0.99
5727489045574089344,122.72412414363,-12.84638610531,0.746,-2.359,-0.654,15.934503,16.336636,15.366748,NGC_2539,1.0
5727489079933817344,122.73731898584,-12.83206628975,0.7571,-2.04,-0.721,13.449485,13.642145,13.126057,NGC_2539,1.0
5727489109992255744,122.65423485644,-12.88741541419,0.7649,-1.971,-0.637,13.087435,13.266203,12.790881,NGC_2539,1.0
5727489109992256384,122.64853266025,-12.89488787879,0.7458,-2.401,-0.31,12.465027,12.562009,12.289949,NGC_2539,1.0
5727488839417291008,122.71255269584,-12.87129118089,0.711,-2.429,-0.463,12.200781,12.251097,11.97395,NGC_2539,1.0
5727489114293611392,122.65913734392,-12.89306559152,0.706,-2.422,-0.668,15.288531,15.626272,14.782328,NGC_2539,1.0
5726802018305485184,123.92316885811,-12.76176173247,0.8054,-1.925,-0.374,17.781824,18.516565,16.961905,NGC_2539,0.05
5727489148653343360,122.66835706595,-12.8883804781,0.7356,-2.34,-0.457,16.23487,16.714148,15.57988,NGC_2539,1.0
5727489148653347328,122.6640394623,-12.89179473733,0.6677,-2.023,-0.57,16.32993,16.922205,15.587468,NGC_2539,0.95
5727489183013094656,122.63722502775,-12.88140006602,0.7534,-2.337,-0.421,11.606191,11.737335,11.366866,NGC_2539,1.0
5727489217373101184,122.64936975334,-12.87769172633,0.7146,-2.418,-0.494,15.476112,15.829672,14.96047,NGC_2539,1.0
5727489286092279040,122.69213450367,-12.86756031828,0.7619,-2.338,-0.77,15.529578,15.96995,14.92728,NGC_2539,1.0
5727489286092280832,122.68956928275,-12.8692413015,0.7501,-2.282,-0.739,17.238443,17.852612,16.507624,NGC_2539,0.99
5727489286092281472,122.68269148468,-12.8595206767,0.6959,-2.467,-0.768,16.655327,17.152617,16.005411,NGC_2539,0.97
5727489316152820224,122.65926721866,-12.85854770138,0.6483,-1.878,-0.636,19.673157,21.094852,18.516264,NGC_2539,0.05
5727489354811757696,122.67585313592,-12.84843324152,0.7584,-2.139,-0.502,13.888314,14.115397,13.514849,NGC_2539,1.0
5727489384870615680,122.62936363718,-12.87949537941,0.5839,-2.319,-0.187,18.185774,19.00948,17.22146,NGC_2539,0.51
5727489419229898752,122.64565536522,-12.86605630643,0.7784,-2.336,-0.511,11.571601,11.650638,11.416279,NGC_2539,1.0
5727489114293616256,122.64994170739,-12.89732322286,0.7969,-2.183,-0.511,11.473559,11.543165,11.336619,NGC_2539,1.0
5727469529242809216,122.49173739108,-12.86587839841,0.7786,-2.267,-0.488,15.660456,16.03084,15.124482,NGC_2539,1.0
5727488835114347136,122.70839249199,-12.87342504601,0.7705,-2.365,-0.706,13.704452,13.94663,13.312799,NGC_2539,1.0
5727488805052315136,122.75897268408,-12.86141346531,0.7589,-2.316,-0.639,15.890913,16.272558,15.317608,NGC_2539,1.0
5727486601732296448,122.40866627941,-12.69465724381,0.9761,-2.316,-0.496,18.443893,19.394001,17.52269,NGC_2539,0.7
5727486812190588416,122.40136416645,-12.68903710809,0.6756,-2.352,-0.466,14.636148,14.880889,13.994816,NGC_2539,0.8
5727486876610222592,122.38883701248,-12.68634279616,1.3428,-2.106,-0.994,18.880009,19.949692,17.891808,NGC_2539,0.06
5727486876610228224,122.39536343285,-12.68458787501,0.8348,-2.212,-0.188,19.050978,19.773438,18.174894,NGC_2539,0.19
5727487739903570816,122.32513498837,-12.68116292306,0.5277,-2.19,-0.012,19.323332,20.3036,18.328503,NGC_2539,0.08
5727487980421715584,122.33630833835,-12.64327883376,0.7742,-2.328,-0.549,12.950197,13.110341,12.68819,NGC_2539,1.0
5727488010480958336,122.69540093546,-12.935185152,0.9513,-2.341,-0.704,17.678015,18.422867,16.872602,NGC_2539,0.72
5727488049141709824,122.70542921577,-12.92922242084,0.7306,-2.403,-0.526,14.037163,14.274371,13.653403,NGC_2539,1.0
5727488083501456384,122.68439817602,-12.9187398361,0.8081,-2.26,-0.446,16.969875,17.510996,16.278635,NGC_2539,0.99
5727488117861188224,122.69299073221,-12.91408173921,0.7333,-2.31,-0.538,14.045553,14.345985,13.582737,NGC_2539,1.0
5727488147922680832,122.72403453223,-12.91397197575,1.1146,-2.531,-0.461,18.596216,19.623394,17.543755,NGC_2539,0.2
5727488289659886848,122.6771954026,-12.90807642993,1.1322,-2.769,-0.409,18.674519,19.637459,17.724012,NGC_2539,0.1
5727488835114346880,122.71310886547,-12.87123076029,0.742,-2.373,-0.649,12.880053,12.897499,12.559633,NGC_2539,1.0
5727488324019615872,122.68625466702,-12.89683354421,0.6973,-2.365,-0.869,14.044298,14.326558,13.598043,NGC_2539,1.0
5727488427098823808,122.69942335737,-12.89095189708,0.7357,-2.468,-0.51,16.811842,17.339354,16.13912,NGC_2539,1.0
5727488457157686272,122.71072657503,-12.88121503156,0.5792,-2.608,-0.8,16.11111,16.446571,15.6132965,NGC_2539,0.22
5727488461460171776,122.70711442699,-12.88502501846,0.7603,-2.248,-0.392,10.316413,10.656559,9.799252,NGC_2539,1.0
5727488491516963584,122.68671621788,-12.8768070765,0.6374,-2.336,-0.858,12.341604,12.45321,12.1427965,NGC_2539,0.99
5727488495818303872,122.69203188827,-12.88706504824,0.6898,-2.258,-0.466,15.3543825,15.754183,14.781637,NGC_2539,1.0
5727488530178032000,122.70173262312,-12.87267576927,0.9057,-2.305,-0.387,18.212994,19.026552,17.334867,NGC_2539,0.72
5727488530178037888,122.69342416043,-12.87798453508,0.6387,-2.04,-0.792,17.691263,18.404617,16.910414,NGC_2539,0.6
5727488628963531136,122.73329390139,-12.88913554132,1.0366,-2.252,-0.178,18.509474,19.589006,17.40881,NGC_2539,0.15
5727488633257237376,122.73401247872,-12.8846233121,0.7633,-2.211,-0.387,18.811762,19.75847,17.863157,NGC_2539,0.57
5727488633257549312,122.72750393765,-12.88220408895,0.7066,-2.422,-0.454,16.88166,17.432129,16.189932,NGC_2539,0.98
5727488667616965120,122.74703571783,-12.87545729443,0.7243,-2.362,-0.499,15.564524,15.918864,15.021334,NGC_2539,1.0
5727488770696173696,122.7559224807,-12.86591816171,0.739,-2.268,-0.699,13.858299,14.0825615,13.490742,NGC_2539,1.0
5727488392739094656,122.67600713156,-12.88697586225,0.7638,-2.522,-0.148,16.100084,16.686628,15.3612585,NGC_2539,0.91
5727754611991842304,121.55348976117,-12.33441686913,0.7795,-2.235,-0.591,14.431812,14.6958475,14.006269,NGC_2539,1.0
5726723300146915072,123.26654609014,-13.04323246321,0.4043,-2.297,-0.299,19.42308,20.624454,18.415293,NGC_2539,0.14
5726692861713603968,122.79594634633,-13.24877966578,0.8108,-2.32,-0.38,16.864075,17.412952,16.177568,NGC_2539,1.0
5725926776989806336,121.37553196189,-13.61121629835,0.8639,-2.281,-0.622,17.081692,17.666048,16.36586,NGC_2539,0.55
5726397539760031360,123.41383677665,-14.12187296108,0.7464,-2.071,-0.497,19.598412,20.661367,18.535452,NGC_2539,0.05
5725921623028823552,121.77346919495,-13.47624644707,0.7004,-2.319,-0.41,16.195013,16.635645,15.595461,NGC_2539,0.9
5725919385345653120,121.66363058077,-13.54291073306,0.8869,-2.445,-0.385,18.113842,18.820652,17.30714,NGC_2539,0.3
5725916056751195648,121.87514236515,-13.59512606287,0.7114,-2.033,-0.575,17.601625,18.284084,16.8177,NGC_2539,0.44
5725142962640139008,122.22029397921,-13.85725171042,1.1233,-2.163,-0.49,19.485464,19.875198,18.360067,NGC_2539,0.11
5725132066300879872,121.93123692041,-14.08913256361,0.9455,-1.739,-0.684,19.730658,20.888948,18.602621,NGC_2539,0.05
5725131997581149312,121.96722274319,-14.08870591608,0.7953,-2.343,-0.236,18.853794,19.869635,17.884762,NGC_2539,0.11
5725128424172353792,122.61108583626,-13.64828958893,1.1875,-2.389,-0.825,19.950542,21.178497,18.825472,NGC_2539,0.05
5725933133541235968,121.61433528973,-13.42560677717,0.8027,-2.631,-0.462,14.295683,14.623477,13.800626,NGC_2539,0.32
5725127462097961728,122.56569768127,-13.71306046418,0.7444,-2.385,-0.689,16.258614,16.699545,15.66151,NGC_2539,1.0
5725126401244507904,122.62322479551,-13.76011470328,0.7557,-2.357,-0.526,17.15225,17.761162,16.422697,NGC_2539,0.96
5725124782036424448,122.86148767262,-13.70121231168,0.6924,-2.285,-0.56,18.691088,19.633837,17.747503,NGC_2539,0.57
5725119872894252544,122.53071627102,-13.8171487928,0.7905,-2.154,-0.389,18.391615,19.306337,17.472599,NGC_2539,0.39
5725118532864471296,122.4791265938,-13.8377801859,0.6205,-2.43,-0.599,15.329733,15.684433,14.806848,NGC_2539,0.64
5725118361065787904,122.44286154429,-13.85508802712,0.5581,-2.213,-0.2,18.49475,18.82266,17.460478,NGC_2539,0.09
5725118154907350912,122.4916721573,-13.87262247744,0.5742,-2.261,-0.462,17.148825,17.604628,16.532566,NGC_2539,0.05
5725116849237274752,122.55615591098,-13.84729054823,0.7071,-2.152,-0.728,15.925107,16.289055,15.386557,NGC_2539,0.83
5725116780517797760,122.55986725329,-13.85067857743,0.6869,-2.101,-0.838,14.362944,14.665788,13.87975,NGC_2539,0.33
5725115887164740992,122.65074410545,-13.88089356735,0.7089,-2.098,-0.163,15.71427,16.086315,15.1727705,NGC_2539,0.06
5725127015420018688,122.66589180098,-13.7064225064,1.2947,-1.849,-1.006,19.371902,20.678509,18.214348,NGC_2539,0.07
5725113481983114240,122.51637513969,-13.96590697488,0.7145,-2.239,-0.433,17.050293,17.589607,16.384487,NGC_2539,0.74
5725934026894338688,121.80541076043,-13.40595705332,0.7624,-2.106,-0.381,15.765438,16.10323,15.260099,NGC_2539,0.85
5726424576581076608,123.40414621983,-13.78644879813,0.6318,-2.266,-0.248,18.840567,19.579418,17.953981,NGC_2539,0.05
5725970242054833408,122.07648179644,-13.06985092451,0.7625,-2.717,-0.735,18.861544,19.686178,17.864906,NGC_2539,0.18
5725969932821520640,122.00890163949,-13.09858061702,0.8245,-2.08,-0.492,17.025606,17.61953,16.305689,NGC_2539,0.92
5725967660779133440,121.92794213995,-13.1834649089,1.1344,-2.328,-0.134,19.255705,20.387344,18.279001,NGC_2539,0.05
5725967488980467200,121.95171742293,-13.17460138588,0.8403,-2.67,-0.626,19.741375,20.788908,18.62043,NGC_2539,0.14
5726447185287617024,123.79449550248,-13.53780651455,0.6817,-2.433,-0.246,16.318554,16.88372,15.611025,NGC_2539,0.07
5725961755203861888,121.90970950751,-13.19599875397,0.7834,-2.088,-0.216,16.087627,16.493347,15.522984,NGC_2539,0.62
5725959624900153472,121.81059321932,-13.26597176392,0.9653,-2.218,-0.414,18.787704,19.854387,17.790226,NGC_2539,0.33
5726438389194520960,123.61243144515,-13.69774124071,1.2082,-2.177,-0.766,19.436056,20.459564,18.365528,NGC_2539,0.05
5725956188926115968,122.17720941048,-13.16360527562,0.5248,-2.216,-0.635,17.28345,17.912985,16.536215,NGC_2539,0.25
5725942440732672256,122.05041099461,-13.44303981288,0.8264,-2.684,-0.713,18.43038,19.15632,17.545002,NGC_2539,0.25
5725956017127403648,122.25076116513,-13.17047863115,0.7394,-2.347,-0.421,14.92669,15.2401705,14.44282,NGC_2539,1.0
5726434132882912640,123.7514684127,-13.78288550669,0.8875,-2.187,-0.419,17.253328,17.986694,16.426294,NGC_2539,0.24
5725953126608087680,122.08937430642,-13.30324247827,1.0172,-1.938,-0.278,18.251005,19.341887,17.24228,NGC_2539,0.07
5725952718594357632,122.2898110157,-13.21292708791,0.5889,-2.081,-0.569,18.331299,19.252085,17.336906,NGC_2539,0.33
5725951756519849856,122.28391845547,-13.24375031544,0.6056,-2.51,-0.678,16.880314,17.338305,16.240358,NGC_2539,0.47
5725951241123812224,122.22208567408,-13.29355745014,0.8289,-2.344,-0.535,17.370806,18.019985,16.611818,NGC_2539,1.0
5725950794447222400,122.18570246256,-13.26764653328,0.3459,-2.156,-0.364,18.845604,19.646496,18.002966,NGC_2539,0.06
5725949798010716544,122.12516727154,-13.34700200177,0.5662,-2.245,-0.787,18.814081,19.38501,17.933847,NGC_2539,0.14
5726426088409609600,123.50482711279,-13.74404242475,0.8378,-2.243,-0.433,17.197863,17.890827,16.414024,NGC_2539,0.77
5726424920178232448,123.37585151999,-13.7886365825,0.6907,-2.309,-0.267,13.425377,13.610162,13.122251,NGC_2539,0.59
5725955841027516288,122.21207832925,-13.1948642798,0.8233,-2.25,-0.759,18.29709,19.374413,17.31867,NGC_2539,0.64
5725970276418851328,122.10340564001,-13.06457666366,0.7605,-2.301,-0.531,13.934523,14.1700325,13.552169,NGC_2539,1.0
5725112794788207744,122.84649925239,-13.75482126903,0.7201,-1.988,-0.638,17.717495,18.519274,16.835249,NGC_2539,0.41
5725107980125916416,122.91674687598,-13.85638480128,0.6776,-2.218,-0.192,15.150477,15.475309,14.663897,NGC_2539,0.19
5725191165050219392,122.1319672035,-13.49445987469,0.3708,-2.558,-0.637,19.609621,20.761806,18.539328,NGC_2539,0.16
5725189279566943360,122.00099589725,-13.55192511447,0.7522,-2.359,-0.122,15.937064,16.354637,15.356649,NGC_2539,0.35
5725183060454307840,122.54345653117,-13.44112574987,0.5316,-2.749,-0.215,19.453873,19.289522,18.325554,NGC_2539,0.11
5725182953073887360,122.51435717994,-13.45734193419,0.6788,-2.414,0.028,18.965633,19.964792,17.986687,NGC_2539,0.06
5725180723992144256,122.44602176269,-13.53485782158,0.708,-2.336,-0.247,18.9928,19.908337,18.105816,NGC_2539,0.13
5725178696767530112,122.62096458064,-13.51029850417,0.6625,-2.193,-0.258,18.503292,19.363157,17.563908,NGC_2539,0.4
5725178314509097728,122.53904759146,-13.54758586656,0.7476,-1.777,-0.625,18.062864,18.826242,17.112633,NGC_2539,0.14
5725178284450703744,122.5238453979,-13.5547876352,0.8972,-2.041,-1.035,18.128174,19.031157,17.218672,NGC_2539,0.13
5725177322378014592,122.58699559432,-13.57374274417,0.7159,-2.209,-0.687,18.133297,18.89306,17.343302,NGC_2539,0.59
5725191719100945920,122.17695982462,-13.46570373757,0.5495,-1.861,-0.586,19.916786,21.186285,18.865263,NGC_2539,0.07
5725177146277921792,122.59954750162,-13.59548132717,0.9464,-2.139,-0.433,18.228474,19.106945,17.349697,NGC_2539,0.54
5725171171984956160,122.27925142557,-13.7005243443,0.7345,-2.481,-0.961,15.898523,16.275734,15.356508,NGC_2539,0.09
5725170587869427200,122.22680822656,-13.74820072594,0.7319,-2.006,-0.494,15.573673,15.898971,15.081951,NGC_2539,0.64
5725169724574250368,122.43636937176,-13.68764094363,0.7825,-2.457,-0.398,17.5918,18.29011,16.808563,NGC_2539,0.83
5725169071739202944,122.46152001235,-13.69469194006,0.6672,-2.074,-0.623,19.428682,20.374378,18.522696,NGC_2539,0.06
5725168079608466304,122.44324469018,-13.76548591696,0.7389,-2.559,-0.37,14.012406,14.255021,13.619826,NGC_2539,0.98
5725166258536061824,122.34600753437,-13.80839490549,0.5746,-2.408,-0.7,18.948763,19.512903,18.026894,NGC_2539,0.15
5725164574914527488,122.01067242936,-13.62539711961,0.7983,-2.602,-0.721,16.956326,17.500303,16.282553,NGC_2539,0.48
3037827933219847808,121.82986114421,-11.20417397317,0.7137,-2.425,-0.482,17.67431,18.312265,16.896051,NGC_2539,0.06
5726692964793218176,122.84390981705,-13.22438101764,0.4587,-2.433,-0.409,18.625748,19.563393,17.680029,NGC_2539,0.23
5725173577166990592,122.30649462329,-13.6492832263,0.4769,-2.451,-0.196,18.751348,19.377506,17.821014,NGC_2539,0.08
5725110939362345216,122.86674512936,-13.84072110546,0.7308,-2.18,-0.161,15.589253,15.944914,15.06904,NGC_2539,0.24
5725192264563132544,122.34979035221,-13.54064669639,0.7722,-2.234,-0.814,19.555815,20.567095,18.569654,NGC_2539,0.1
5725195086362592896,122.48086388747,-13.40858011558,0.7372,-2.286,-0.556,13.472965,13.666136,13.149684,NGC_2539,1.0
5725107915705369984,122.87657346865,-13.86322529768,0.804,-2.29,-0.747,15.7632265,16.162367,15.196784,NGC_2539,0.98
5725102310768817664,122.71425191868,-13.96093985231,0.5791,-2.576,-0.381,18.77301,19.47569,17.915012,NGC_2539,0.06
5725099566290660480,122.80869450266,-13.97020190384,0.7715,-2.272,-0.249,10.926827,11.084097,10.635157,NGC_2539,0.64
5725089322787558144,122.4353758091,-14.03661602051,1.056,-2.215,-0.31,18.530241,19.45805,17.600433,NGC_2539,0.07
5725063797800798464,122.39797843692,-14.32332523665,0.7212,-2.625,-0.415,15.036286,15.37746,14.527885,NGC_2539,0.05
5725041051653845888,121.86031445197,-14.12666410047,0.8881,-1.973,-0.468,18.382652,19.292007,17.430342,NGC_2539,0.08
5724986076073064064,121.9494729131,-14.35674627202,0.8337,-2.425,-0.668,18.029238,18.87916,17.127401,NGC_2539,0.15
5724918868422661120,123.00767995338,-13.92776032087,0.8103,-2.426,-0.595,15.580099,15.963792,15.0366955,NGC_2539,1.0
5724914844037025280,123.15377889024,-13.97301115551,0.9022,-2.155,-0.952,17.814386,18.629581,16.944927,NGC_2539,0.08
5725194708405493248,122.41360203884,-13.44872833145,0.6312,-2.404,-0.366,18.045452,18.871994,17.12135,NGC_2539,0.47
5724914573455350016,123.08863786816,-13.97991749578,0.8597,-2.142,-0.415,14.464948,14.799608,13.964599,NGC_2539,0.69
5724908801019427456,122.88976508347,-14.11956308624,0.7236,-2.341,-0.747,19.69888,20.633247,18.647175,NGC_2539,0.06
5724906052240312960,122.98349225086,-14.11429746558,0.7176,-2.397,-0.223,15.9417715,16.33266,15.373491,NGC_2539,0.19
5724903402243770240,122.79413174038,-14.2455365681,0.57,-2.213,-0.5,19.611803,20.830795,18.530594,NGC_2539,0.09
5724856295041893760,122.70426883824,-14.56391311487,0.6812,-2.42,-0.437,18.404556,19.398813,17.510607,NGC_2539,0.06
5725199621848057984,122.41419604065,-13.31485008955,0.7725,-2.311,-0.6,13.363639,13.594479,12.984633,NGC_2539,1.0
5725198762854646272,122.25283097676,-13.34182603034,0.843,-2.476,-0.746,16.38283,16.864662,15.752508,NGC_2539,0.97
5725198041300167808,122.19228296241,-13.39959722548,0.6005,-2.523,-0.773,16.0846,16.472504,15.533789,NGC_2539,0.16
5725197693400582272,122.30581753352,-13.36879575407,0.8156,-2.422,-0.21,18.946886,19.771976,18.088058,NGC_2539,0.15
5725195219500533120,122.49434353938,-13.39004603091,0.6337,-2.286,0.075,19.501343,20.533987,18.497883,NGC_2539,0.06
5724910312847903872,122.87940874291,-14.06345714596,0.7717,-2.546,-0.209,15.595306,15.975602,15.041542,NGC_2539,0.07
5726464640033092864,123.59515138827,-13.40988596236,0.6417,-2.474,-0.285,19.250229,20.236052,18.235556,NGC_2539,0.18
5724913435287686528,123.12109345242,-14.04035626288,0.5267,-2.439,-0.172,19.106873,20.128357,18.147009,NGC_2539,0.05
5726466839056393728,123.67444822223,-13.33422752411,0.7288,-2.371,-0.317,19.426397,20.618994,18.395243,NGC_2539,0.13
5727737981875900544,121.6634501246,-12.47806326819,0.6136,-2.414,-0.565,19.79743,20.9585,18.780338,NGC_2539,0.08
5726673581603843712,123.43165522733,-13.09529467988,0.7861,-2.427,-0.443,15.969254,16.398594,15.3708105,NGC_2539,1.0
5727733205872165376,123.00554364023,-11.52126627232,0.9196,-2.516,-0.709,18.80823,19.767529,17.862976,NGC_2539,0.06
5726666817032232448,123.10580606121,-13.25732507846,0.6712,-2.333,-0.13,11.459053,12.024569,10.752057,NGC_2539,0.1
5726665335266341120,123.30523254572,-13.20854324428,0.6159,-2.219,-0.387,17.664083,18.395931,16.851093,NGC_2539,0.56
5726664824164769024,123.23569689833,-13.24119037723,0.8399,-1.967,-0.576,17.083035,17.457079,16.280697,NGC_2539,0.54
5727728666090941056,123.18170151548,-11.55144994135,0.7303,-2.132,-0.658,19.084627,20.050898,18.086052,NGC_2539,0.05
5726663789077928960,123.3106826383,-13.27511581025,0.7878,-2.437,-0.731,17.75454,18.547174,16.888557,NGC_2539,0.68
5727727880109057792,123.17115452737,-11.60789179823,0.7379,-2.287,-0.364,17.520918,18.06042,16.76786,NGC_2539,0.37
5726662762583095680,123.16285022105,-13.304622982,0.6946,-2.718,-0.523,16.828426,17.260159,16.23121,NGC_2539,0.25
5726661559992252544,123.19873959303,-13.35856944657,0.7143,-2.266,-0.145,14.299912,14.556951,13.885509,NGC_2539,0.84
5726659975145708032,123.63326957816,-13.14989954558,0.6847,-2.012,-0.811,15.467461,15.836372,14.898173,NGC_2539,0.16
5726658497678320640,123.47512295032,-13.23780009571,0.692,-2.222,-0.374,17.748262,18.414581,16.991835,NGC_2539,0.49
5727724684656251392,122.80918055358,-11.65036416386,1.0455,-2.076,-0.542,18.388937,19.500162,17.355385,NGC_2539,0.06
5726656229934108928,123.6604361506,-13.23238574426,0.8019,-2.661,-0.575,14.31621,14.643829,13.818613,NGC_2539,0.46
5726654000851265536,123.53394182698,-13.29789290155,0.8743,-2.342,-0.235,18.484064,19.485525,17.49799,NGC_2539,0.33
5726653171917425536,123.63884977806,-13.30724787951,0.4591,-2.388,-0.055,19.133314,20.235952,18.144949,NGC_2539,0.06
5727721416184352896,122.77821090275,-11.75382270618,0.4381,-2.479,-0.416,19.139555,20.142914,18.140558,NGC_2539,0.05
5726645337897916160,123.3965514682,-13.45333755922,0.6581,-2.749,-0.628,17.453352,18.004335,16.748623,NGC_2539,0.05
5727718392528370048,122.87881644542,-11.77800789402,1.1951,-2.21,-0.809,18.809942,20.031908,17.698431,NGC_2539,0.05
5726642696495941888,123.01879280118,-13.32039505361,0.7629,-2.596,-0.389,14.799194,15.108126,14.326537,NGC_2539,1.0
5726637611252794368,123.16773704374,-13.42507676929,0.989,-2.241,-0.607,20.069826,21.111763,18.902386,NGC_2539,0.07
5726637538236829696,123.18584722819,-13.42778900122,0.7488,-1.986,-0.595,12.94025,13.119243,12.63662,NGC_2539,1.0
5726634445860898432,122.87451068926,-13.44056276446,0.3878,-2.466,-0.808,19.116726,20.20998,18.132814,NGC_2539,0.1
5726631594002346624,122.74321120777,-13.55951783013,0.6973,-2.021,-0.498,19.006266,19.863844,18.143288,NGC_2539,0.12
5726676884435445504,123.39128416227,-13.05701997072,0.5698,-2.581,-0.513,17.654627,18.167795,16.976404,NGC_2539,0.13
5726631357782433536,122.81877820322,-13.54395799505,0.7728,-1.99,-0.498,15.771508,16.144722,15.226041,NGC_2539,0.98
5726679633214860928,122.73624751764,-13.47753088601,0.7834,-2.527,-0.423,14.18648,14.451936,13.763537,NGC_2539,1.0
5726681488640685184,122.78368365523,-13.41520916464,0.7713,-2.275,-0.424,16.854256,17.403913,16.152836,NGC_2539,0.99
5726692410740033920,122.79418833447,-13.26422644727,0.7009,-2.234,-0.477,17.76587,18.483799,16.963781,NGC_2539,0.81
5726465155429298048,123.68010267501,-13.35470721039,0.7245,-2.365,-0.085,19.615948,20.618713,18.530283,NGC_2539,0.08
5726691757905149952,122.92551098064,-13.21153739968,0.6158,-1.776,-0.663,17.82345,18.686632,16.935024,NGC_2539,0.09
5726691349885492608,122.90169492547,-13.22710307976,0.7422,-2.306,-0.506,13.198768,13.361871,12.923973,NGC_2539,1.0
5726691315525748352,122.91708525701,-13.22799400213,0.7312,-2.376,-0.596,13.189535,13.370954,12.889818,NGC_2539,1.0
5726691173789490048,122.90015373327,-13.25123996655,1.0599,-2.045,-0.543,19.605415,20.717825,18.529697,NGC_2539,0.13
5726691040647835776,122.94668816634,-13.25145255498,0.7315,-2.48,-0.534,15.271345,15.610182,14.764294,NGC_2539,1.0
