GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Cluster,Pmemb,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx_x,e_Plx,RPlx,PM,pmRA_x,e_pmRA,pmDE_x,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag_x,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag_x,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag_x,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
5727491961851308160,122.78521641559,-12.75504432829,0.6382,-2.353,-0.704,18.59282,19.497604,17.66436,NGC_2539,0.51,Gaia DR3 5727491961851308160,122.78521641559,-12.75504432829,0.0,0.0,133.0,1636148068921376768,5727491961851308160,291156830,0.1363,0.1332,0.6382,0.1893,3.3713,2.456,-2.353,0.191,-0.704,0.225,-0.4301,-0.206,-0.2157,0.387,0.197,0.2979,-0.4301,0.2209,-0.1897,-0.1741,397,0,397,0,2.7666,494.75,0.582,2.1786,31,false,1.353,,,,,,,,45,20,0.335982,47,0.02238,173.5,0,0,1.1,0,411,688.36484,1.13401,607.017,18.59282,0.003285,42,216.958,7.93039,27.3578,19.497604,0.039785,42,681.419,10.402,65.5085,17.66436,0.016999,1.305,0,0,0,0,0,1.833244,0.904785,0.928459,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999987,3735.1,3704.6,3815.0,4.8876,4.7807,4.936,-0.6845,-0.7798,-0.429,711.3107,635.6466,900.8942,0.1838,0.1213,0.2636,0.13,0.0856,0.1869,0.0713,0.0471,0.1027,PHOENIX,122.78522713838,-12.75504119809,3.089936,3.656843,-0.1977,0.0
5727491996210260992,122.79607131773,-12.75839366091,0.7852,-2.349,-0.399,12.819988,12.948959,12.599079,NGC_2539,1.0,Gaia DR3 5727491996210260992,122.79607131773,-12.75839366091,0.0,0.0,123.0,1636148068921376768,5727491996210260992,89020124,0.0129,0.0111,0.7852,0.0171,45.8121,2.383,-2.349,0.018,-0.399,0.018,-0.3308,-0.2449,-0.2441,0.2518,0.1533,0.2083,-0.268,0.2792,-0.2902,-0.2367,363,325,362,1,-0.3974,693.3,0.093,9.7568,31,false,1.664,,,,,,,,42,20,0.028203,44,0.03443,173.2,0,0,0.984,0,373,140265.67798,31.2875,4483.13,12.819988,0.002766,40,90330.3,47.3846,1906.32,12.948959,0.002848,40,72364.7,33.6144,2152.79,12.599079,0.003813,1.16,0,0,0,0,0,0.34988,0.128971,0.220909,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999818,7861.7,7837.4,7872.0,4.2548,4.2423,4.2652,0.292,0.2859,0.2967,1190.3229,1176.0911,1207.993,0.1562,0.1454,0.1611,0.1427,0.1327,0.1472,0.0757,0.0704,0.0781,PHOENIX,122.79608202323,-12.75839188849,0.285289,0.285987,-0.2511,0.0
5727491996210261888,122.802099353,-12.76453296242,0.7586,-2.422,-0.693,13.051265,13.216588,12.771658,NGC_2539,1.0,Gaia DR3 5727491996210261888,122.802099353,-12.76453296242,0.0,0.0,128.0,1636148068921376768,5727491996210261888,574905166,0.0107,0.0097,0.7586,0.0141,53.6193,2.519,-2.422,0.016,-0.693,0.014,-0.427,-0.1921,-0.3309,0.2978,0.1485,0.2909,-0.3291,0.3421,-0.2059,-0.2084,359,0,354,5,-2.1152,365.94,0.016,0.26226,31,false,1.643,,,,,,,,41,20,0.024448,43,0.02252,174.5,0,0,0.92,0,370,113355.07801,36.7643,3083.3,13.051265,0.002778,40,70596.2,30.1358,2342.6,13.216588,0.002828,38,61729.8,29.7261,2076.62,12.771658,0.003815,1.167,0,0,0,0,0,0.44493,0.165323,0.279607,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999796,7553.3,7542.6,7564.4,4.0602,4.0468,4.071,-0.2482,-0.2496,-0.2453,1388.3035,1368.9438,1412.1069,0.258,0.2539,0.2623,0.2333,0.2295,0.2372,0.1248,0.1228,0.1269,MARCS,122.80211038911,-12.76452988353,0.258285,0.234199,-0.2272,0.0
5727492172310238464,122.76505813466,-12.74919271456,0.7825,-2.243,-0.66,13.634524,13.852123,13.276869,NGC_2539,1.0,Gaia DR3 5727492172310238464,122.76505813466,-12.74919271456,0.0,0.0,127.0,1636148068921376768,5727492172310238464,378781747,0.0114,0.0103,0.7825,0.0149,52.5876,2.338,-2.243,0.016,-0.66,0.016,-0.3498,-0.2505,-0.2714,0.2742,0.1571,0.2342,-0.2967,0.2132,-0.2534,-0.1801,388,0,387,1,-2.6468,318.13,0.0,0.0,31,false,1.612,,,,,,,,44,20,0.024938,46,0.02323,170.4,0,0,0.905,0,386,66242.54644,17.0007,3896.45,13.634524,0.002769,43,39315.8,27.5439,1427.39,13.852123,0.002892,44,38762.4,24.1594,1604.45,13.276869,0.003839,1.179,0,0,0,0,0,0.575254,0.217599,0.357656,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999619,6879.7,6863.9,6899.2,4.2505,4.2376,4.2664,3.0E-4,-0.011,0.0089,1197.6832,1179.5822,1213.6077,0.1942,0.1873,0.2028,0.1713,0.1651,0.179,0.092,0.0887,0.0962,MARCS,122.76506835498,-12.74918977957,0.257132,0.258969,-0.1973,0.0
5727491686973343744,122.71498601183,-12.77892498055,0.8815,-2.421,-0.649,17.670223,18.373892,16.869741,NGC_2539,0.95,Gaia DR3 5727491686973343744,122.71498601183,-12.77892498055,0.0,0.0,134.0,1636148068921376768,5727491686973343744,510943330,0.0714,0.0705,0.8815,0.0981,8.9815,2.506,-2.421,0.1,-0.649,0.113,-0.4095,-0.1728,-0.1821,0.3607,0.1216,0.2709,-0.3855,0.2163,-0.1966,-0.1539,390,0,388,2,0.4666,413.19,0.0,0.0,31,false,1.422,,,,,,,,44,21,0.169184,47,0.01203,151.2,0,0,1.016,0,392,1610.11585,1.45633,1105.6,17.670223,0.002925,38,610.745,10.5274,58.015,18.373892,0.018922,38,1416.65,12.7222,111.353,16.869741,0.010457,1.259,0,2,0,2,0,1.50415,0.703669,0.800482,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999981,4454.7,4436.4,4474.1,4.6266,4.6066,4.6596,0.3298,0.2161,0.4317,1326.0009,1255.0214,1359.8928,0.2647,0.2293,0.2961,0.1982,0.1716,0.2221,0.1042,0.0904,0.1167,PHOENIX,122.71499704515,-12.77892209636,1.614904,1.843041,-0.1768,0.0
5727489492250735616,122.6284612347,-12.85216235798,0.7398,-2.326,-0.489,15.530742,15.893486,15.00118,NGC_2539,1.0,Gaia DR3 5727489492250735616,122.6284612347,-12.85216235798,0.0,0.0,103.0,1636148068921376768,5727489492250735616,859510652,0.0242,0.019,0.7398,0.0328,22.5394,2.376,-2.326,0.039,-0.489,0.028,-0.12,-0.0949,-0.254,0.075,-0.0781,0.0805,-0.0894,0.2492,-0.1765,0.0977,418,0,417,1,1.4307,473.81,0.066,0.74614,31,false,1.538,,,,,,,,48,22,0.054935,50,0.01115,12.47,0,0,1.049,0,428,11551.80657,5.04527,2289.63,15.530742,0.002796,47,5998.22,15.2765,392.642,15.893486,0.003928,47,7919.29,13.4104,590.536,15.00118,0.004203,1.205,0,16,0,13,0,0.892306,0.362744,0.529562,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999937,5551.2,5527.5,5579.6,4.544,4.5217,4.5629,-0.3463,-0.3743,-0.3185,1049.6437,1024.5802,1076.9633,0.0551,0.0432,0.0697,0.0456,0.0357,0.0577,0.0243,0.019,0.0308,PHOENIX,122.62847183587,-12.85216018658,0.631128,0.446799,0.0898,0.0
5727489423531256320,122.64081116687,-12.86351892302,0.7507,-2.216,-0.55,10.891898,11.369887,10.252514,NGC_2539,1.0,Gaia DR3 5727489423531256320,122.64081116687,-12.86351892302,0.0,0.0,96.0,1636148068921376768,5727489423531256320,1553463630,0.011,0.0085,0.7507,0.0154,48.8882,2.283,-2.216,0.018,-0.55,0.012,-0.0526,-0.0334,-0.2189,-0.0182,0.0274,0.073,0.1258,0.2038,-0.2097,0.1656,429,429,422,7,1.5812,1023.1,0.091,13.133,31,true,1.488,,,,,,,,48,22,0.025398,52,0.002105,60.15,0,0,1.054,1,424,828299.96286,120.604,6867.95,10.891898,0.00276,46,386778.0,156.271,2475.05,11.369887,0.002824,44,628279.0,180.304,3484.55,10.252514,0.003792,1.225,0,0,0,0,0,1.117373,0.477989,0.639384,29.99,0.23,1,25,12,15,87.428,1.5848,0.012542,925.46,3.34,5000.0,3.0,0.0,222,9.8088,2.5459,12,10.008801,0.01045,12,,NOT_AVAILABLE,0.0,0.0,0.999972,4871.0,4870.3,4871.9,2.4454,2.4368,2.4587,-0.3636,-0.3639,-0.363,1234.459,1216.5605,1247.4102,4.0E-4,0.0,0.001,3.0E-4,0.0,8.0E-4,2.0E-4,0.0,4.0E-4,PHOENIX,122.64082126936,-12.86351647705,0.290785,0.194617,0.1623,0.0
5727489423531252864,122.64937427578,-12.86538310455,0.7799,-2.305,-0.511,15.569956,15.996042,14.969492,NGC_2539,1.0,Gaia DR3 5727489423531252864,122.64937427578,-12.86538310455,0.0,0.0,106.0,1636148068921376768,5727489423531252864,282895811,0.0235,0.0195,0.7799,0.0341,22.8534,2.361,-2.305,0.038,-0.511,0.03,-0.1134,-0.084,-0.076,0.1998,-0.06,0.1751,-0.0565,0.1948,-0.2125,0.1664,410,0,410,0,1.2838,461.35,0.0,0.0,31,false,1.508,,,,,,,,46,21,0.053728,50,0.002722,35.82,0,0,1.045,0,406,11142.03564,3.44002,3238.95,15.569956,0.002776,45,5457.58,17.3893,313.847,15.996042,0.004444,46,8153.82,14.2118,573.736,14.969492,0.004227,1.222,0,0,0,2,0,1.02655,0.426086,0.600464,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999874,5028.9,5015.3,5049.6,4.3785,4.3391,4.4052,-0.4324,-0.4523,-0.4084,1120.9095,1071.8022,1203.4792,0.0198,0.0079,0.0366,0.016,0.0063,0.0295,0.0085,0.0034,0.0158,MARCS,122.64938478604,-12.86538083164,0.60858,0.487776,0.1504,0.0
5726784842733635456,124.10575595721,-12.87216127185,0.7138,-2.291,-0.531,10.635257,10.727135,10.460862,NGC_2539,0.97,Gaia DR3 5726784842733635456,124.10575595721,-12.87216127185,0.0,0.0,137.0,1636148068921376768,5726784842733635456,312839654,0.0203,0.0207,0.7138,0.0272,26.207,2.351,-2.291,0.028,-0.531,0.034,-0.345,-0.0618,-0.1698,0.2301,-0.0107,0.2212,-0.4594,0.2409,0.116,-0.3095,313,313,307,6,-3.4012,1588.9,0.2,51.14,95,false,,1.6671,0.0051,-0.062,-0.049,-0.052,0.021,0.044,36,19,0.051024,40,0.00336,118.6,0,0,0.864,0,331,1049165.50125,405.398,2587.99,10.635257,0.002787,36,699138.0,252.058,2773.72,10.727135,0.002817,36,518577.0,130.137,3984.85,10.460862,0.003789,1.161,0,0,0,0,0,0.266273,0.091878,0.174395,19.34,3.02,1,20,3,16,64.403,5.1089,8.5E-5,894.401,33.16,8000.0,4.0,0.0,555,74.4711,33.3497,12,10.375999,0.006447,12,66.99734,NOT_AVAILABLE,0.0,0.0,0.999585,8804.9,8788.7,8822.4,3.6655,3.6536,3.6834,0.4912,0.4528,0.5253,1204.5679,1173.5771,1226.579,0.4254,0.4209,0.4303,0.3988,0.3946,0.4036,0.2121,0.2098,0.2146,A,124.10576640003,-12.87215891162,0.451136,0.546504,-0.3203,0.0
5727477878658807296,122.19914461667,-12.8642015136,0.7558,-2.344,-0.602,16.622345,17.131054,15.948575,NGC_2539,1.0,Gaia DR3 5727477878658807296,122.19914461667,-12.8642015136,0.0,0.0,98.0,1636148068921376768,5727477878658807296,727869844,0.0336,0.0258,0.7558,0.0519,14.5507,2.42,-2.344,0.05,-0.602,0.036,-0.0805,0.0339,0.0637,-0.0868,-0.115,-0.0204,0.47,0.2781,-0.2837,0.0671,664,9,662,2,-0.8872,652.66,0.0,0.0,31,false,1.476,,,,,,,,77,22,0.070231,80,0.0221,56.56,0,0,0.975,0,673,4226.77106,2.03775,2074.23,16.622345,0.002805,72,1918.65,6.95892,275.711,17.131054,0.004826,73,3309.24,7.90416,418.67,15.948575,0.004584,1.237,0,1,0,2,0,1.182479,0.508709,0.67377,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999959,5286.0,5253.2,5321.4,3.9008,3.8624,3.9415,-0.039,-0.0688,-0.0181,3025.6985,2859.1555,3223.8684,0.4532,0.43,0.4789,0.3612,0.3423,0.3821,0.1911,0.181,0.2023,PHOENIX,122.19915530114,-12.86419883645,0.799082,0.562348,0.0731,0.0
5727478153536758528,122.14431383156,-12.88353581273,0.3933,-2.344,-0.519,20.000067,20.880732,18.990618,NGC_2539,0.07,Gaia DR3 5727478153536758528,122.14431383156,-12.88353581273,0.0,0.0,109.0,1636148068921376768,5727478153536758528,1024502267,0.2994,0.2317,0.3933,0.4685,0.8394,2.4,-2.344,0.435,-0.519,0.315,-0.2087,0.0867,0.1154,-0.2463,-0.0242,-0.1092,0.5723,0.3612,-0.1815,-0.0349,655,0,653,2,1.529,772.75,1.175,1.7882,95,false,,1.2107,0.0712,-0.228,0.126,-0.078,-0.026,0.155,76,21,0.620688,78,0.03036,22.63,0,1,1.042,1,657,188.33018,0.537835,350.163,20.000067,0.004148,56,60.691,5.43331,11.1702,20.880732,0.09724,65,200.868,6.25414,32.1176,18.990618,0.034016,1.389,0,56,0,65,0,1.890114,0.880665,1.009449,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999997,,,,,,,,,,,,,,,,,,,,,,,122.1443245161,-12.88353350556,6.930578,4.910639,-0.0203,0.0
5727478428416486144,122.10531711785,-12.86448910509,0.6929,-2.281,-0.439,17.270504,17.886263,16.51246,NGC_2539,0.91,Gaia DR3 5727478428416486144,122.10531711785,-12.86448910509,0.0,0.0,104.0,1636148068921376768,5727478428416486144,291314615,0.0514,0.0381,0.6929,0.0773,8.968,2.323,-2.281,0.077,-0.439,0.053,-0.1567,0.0813,0.0711,-0.2283,-0.0581,-0.1472,0.5171,0.3159,-0.1975,-0.0327,706,0,705,1,2.5189,829.76,0.237,2.373,95,false,,1.4491,0.0118,-0.126,0.018,-0.045,0.013,0.042,81,21,0.1085,82,0.02228,57.15,0,0,1.068,0,703,2326.72618,1.29206,1800.79,17.270504,0.002821,75,956.999,5.05482,189.324,17.886263,0.006378,75,1968.67,7.42051,265.302,16.51246,0.005571,1.257,0,2,0,3,0,1.373802,0.615759,0.758043,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999954,4471.9,4405.8,4552.0,4.6439,4.6202,4.6666,-0.2426,-0.3713,-0.1066,1067.1053,1004.7285,1143.5928,0.0703,0.0225,0.1341,0.0534,0.0171,0.1022,0.0282,0.009,0.0539,PHOENIX,122.10532751589,-12.86448715449,1.226985,0.834962,-0.0173,0.0
5727479420546429824,122.35966676239,-12.90775708843,0.7755,-2.005,-0.114,19.7391,20.790365,18.66826,NGC_2539,0.09,Gaia DR3 5727479420546429824,122.35966676239,-12.90775708843,0.0,0.0,106.0,1636148068921376768,5727479420546429824,1681625508,0.2479,0.1865,0.7755,0.3805,2.0382,2.008,-2.005,0.365,-0.114,0.273,-0.1857,0.0744,0.0686,-0.194,-0.1409,-0.118,0.4076,0.2951,-0.4045,-0.0943,597,0,592,5,0.3065,626.79,0.0,0.0,95,false,,1.3651,0.0599,-0.201,-0.022,-0.119,-0.067,0.185,69,21,0.521109,71,0.01467,8.652,0,0,1.008,0,598,239.5006,0.64284,372.566,19.7391,0.004011,58,65.9585,5.07589,12.9945,20.790365,0.0836,62,270.305,6.28174,43.0303,18.66826,0.025513,1.404,0,2,0,3,0,2.122105,1.051266,1.070839,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999995,,,,,,,,,,,,,,,,,,,,,,,122.3596759027,-12.90775658104,5.835601,4.302938,-0.0829,0.0
5727479454906184192,122.36452723138,-12.90042568236,0.8272,-2.386,-0.995,19.25476,20.692919,18.225023,NGC_2539,0.3,Gaia DR3 5727479454906184192,122.36452723138,-12.90042568236,0.0,0.0,106.0,1636148068921376768,5727479454906184192,1547024540,0.171,0.1291,0.8272,0.265,3.1217,2.586,-2.386,0.261,-0.995,0.193,-0.172,0.1239,0.0285,-0.1793,-0.1933,-0.105,0.3561,0.3195,-0.4318,-0.0838,599,0,595,4,-0.7855,600.03,0.0,0.0,95,false,,1.3349,0.0419,-0.196,0.012,-0.11,-0.057,0.196,69,21,0.371889,71,0.009213,37.87,1,0,0.977,0,604,374.14697,0.734527,509.371,19.25476,0.003484,60,72.1521,4.13178,17.4627,20.692919,0.062237,60,406.582,5.5976,72.6351,18.225023,0.015418,1.28,0,1,0,1,0,2.467896,1.438158,1.029737,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999997,,,,,,,,,,,,,,,,,,,,,,,122.3645381119,-12.90042125845,4.180089,3.039086,-0.0735,0.0
5727480180761741440,122.3903991759,-12.84858507201,0.8067,-2.23,-0.649,15.342477,15.685536,14.833987,NGC_2539,1.0,Gaia DR3 5727480180761741440,122.3903991759,-12.84858507201,0.0,0.0,104.0,1636148068921376768,5727480180761741440,671414712,0.0197,0.0147,0.8067,0.027,29.8459,2.322,-2.23,0.027,-0.649,0.02,-0.1607,0.0124,-0.0813,-0.1233,-0.0738,-0.044,0.3341,0.2101,-0.1876,0.0393,569,0,568,1,-0.1599,581.7,0.0,3.388E-15,31,false,1.547,,,,,,,,65,21,0.037847,68,0.01788,72.05,1,0,0.995,0,578,13739.02429,4.93339,2784.91,15.342477,0.002783,62,7264.44,14.6339,496.411,15.685536,0.003545,61,9237.68,12.366,747.02,14.833987,0.004049,1.201,0,3,0,1,0,0.851549,0.34306,0.50849,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999934,5621.9,5593.1,5665.1,4.4878,4.4585,4.5112,-0.3545,-0.3898,-0.2929,1046.1798,1011.1149,1104.0131,0.0728,0.0543,0.099,0.0607,0.0453,0.0828,0.0326,0.0243,0.0445,MARCS,122.39040934123,-12.8485821886,0.436211,0.308728,0.0471,0.0
5727480932375071232,122.33285310045,-12.8462343863,0.6648,-2.428,-0.49,18.249275,19.13805,17.36463,NGC_2539,0.73,Gaia DR3 5727480932375071232,122.33285310045,-12.8462343863,0.0,0.0,108.0,1636148068921376768,5727480932375071232,1312945225,0.0866,0.0676,0.6648,0.1293,5.1423,2.477,-2.428,0.135,-0.49,0.097,-0.1757,-0.0196,-0.0644,-0.1606,-0.0574,-0.0823,0.3892,0.25,-0.1725,0.0143,631,0,625,6,-0.1305,641.77,0.0,0.0,31,false,1.375,,,,,,,,72,22,0.188291,75,0.01792,76.08,0,0,0.996,0,627,944.57618,0.948041,996.345,18.249275,0.002963,67,302.132,6.96627,43.3707,19.13805,0.025189,65,898.062,8.24803,108.882,17.36463,0.010664,1.271,0,2,0,0,0,1.77342,0.888775,0.884645,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999979,4236.5,4212.6,4265.9,4.5442,4.5363,4.5646,0.0197,-0.0033,0.1024,1428.8798,1400.1625,1446.8802,0.6374,0.5935,0.684,0.4654,0.4329,0.4999,0.2485,0.2315,0.2666,MARCS,122.33286417041,-12.84623221018,2.164318,1.534795,0.0243,0.0
5727481482130873856,122.42650423404,-12.84905838423,0.524,-2.041,-0.491,19.017931,20.094843,17.983625,NGC_2539,0.34,Gaia DR3 5727481482130873856,122.42650423404,-12.84905838423,0.0,0.0,106.0,1636148068921376768,5727481482130873856,1451682667,0.1496,0.1114,0.524,0.235,2.2301,2.1,-2.041,0.21,-0.491,0.164,-0.1892,0.1496,-0.0363,-0.1543,-0.1668,-0.0401,0.2471,0.2896,-0.4372,-0.0402,605,0,601,4,0.7956,658.74,0.256,0.27116,95,false,,1.3635,0.0354,-0.126,-0.096,-0.108,-0.038,0.24,69,20,0.298412,72,0.03549,22.87,0,0,1.023,0,609,465.34408,0.848918,548.161,19.017931,0.003393,60,125.164,5.61981,22.272,20.094843,0.048829,60,507.818,5.19985,97.66,17.983625,0.011742,1.36,0,1,0,1,0,2.111217,1.076912,1.034306,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999976,,,,,,,,,,,,,,,,,,,,,,,122.42651353947,-12.84905620129,3.373865,2.60132,-0.0322,0.0
5727481585210153472,122.46373391524,-12.82312505444,0.7641,-2.294,-0.358,19.223207,20.379562,18.121183,NGC_2539,0.33,Gaia DR3 5727481585210153472,122.46373391524,-12.82312505444,0.0,0.0,109.0,1636148068921376768,5727481585210153472,256112311,0.1911,0.1437,0.7641,0.31,2.4651,2.322,-2.294,0.28,-0.358,0.215,-0.2265,0.0693,-0.116,-0.1636,-0.1402,-0.0299,0.2785,0.274,-0.4489,-0.0351,593,0,590,3,1.6019,692.69,0.855,2.1898,95,false,,1.2874,0.0442,-0.13,-0.107,-0.122,-0.044,0.244,68,21,0.396482,71,0.0104,28.18,0,0,1.047,0,596,385.18024,0.738546,521.538,19.223207,0.003453,57,96.2923,5.38429,17.8839,20.379562,0.060774,61,447.388,5.0944,87.8196,18.121183,0.012928,1.411,0,3,0,1,0,2.258379,1.156355,1.102024,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99996,,,,,,,,,,,,,,,,,,,,,,,122.46374437065,-12.82312346187,4.510979,3.401221,-0.0275,0.0
5727481589510981504,122.45541144578,-12.82738298624,0.7544,-2.17,-0.67,15.46118,15.8145,14.940557,NGC_2539,1.0,Gaia DR3 5727481589510981504,122.45541144578,-12.82738298624,0.0,0.0,107.0,1636148068921376768,5727481589510981504,1292938916,0.0212,0.0153,0.7544,0.0287,26.2522,2.271,-2.17,0.03,-0.67,0.021,-0.2262,-0.0766,-0.1708,-0.1236,0.0288,-0.0131,0.2562,0.2001,-0.2155,0.0473,577,0,577,0,-0.2972,586.24,0.0,0.0,31,false,1.542,,,,,,,,66,22,0.04191,71,0.0168,75.3,0,0,0.991,0,573,12316.14274,3.99906,3079.76,15.46118,0.002778,68,6450.85,10.3728,621.9,15.8145,0.003291,68,8374.05,10.864,770.806,14.940557,0.004033,1.204,0,1,0,5,0,0.873943,0.35332,0.520623,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999932,5749.4,5669.9,5936.4,4.3381,4.2669,4.439,-0.098,-0.2029,0.1382,1425.4371,1200.9949,1728.6428,0.1856,0.1387,0.2979,0.1551,0.1156,0.2501,0.0831,0.062,0.1338,MARCS,122.45542133753,-12.82738001033,0.48349,0.32728,0.053,0.0
5727481692590218496,122.41082107551,-12.84249027517,0.7802,-2.561,-0.34,13.278346,13.4593725,12.969495,NGC_2539,1.0,Gaia DR3 5727481692590218496,122.41082107551,-12.84249027517,0.0,0.0,99.0,1636148068921376768,5727481692590218496,17156649,0.0094,0.0068,0.7802,0.0123,63.4263,2.583,-2.561,0.013,-0.34,0.009,-0.1036,-0.019,-0.2536,-0.1169,-0.0502,0.0181,0.2992,0.1532,-0.1621,0.1618,552,0,549,3,-0.6932,551.01,0.0,0.0,31,false,1.631,,,,,,,,63,20,0.01853,65,0.02015,86.63,0,0,0.978,0,539,91961.96826,26.0687,3527.68,13.278346,0.002772,64,56450.5,34.6719,1628.14,13.459373,0.002869,61,51447.0,17.24,2984.17,12.969495,0.003797,1.173,0,1,0,0,0,0.489878,0.181026,0.308851,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999854,7273.0,7261.1,7285.3,4.2596,4.2367,4.2841,-0.3369,-0.342,-0.3301,1061.0873,1033.1134,1090.8591,0.1757,0.1704,0.1807,0.157,0.1522,0.1615,0.0841,0.0815,0.0865,PHOENIX,122.41083274917,-12.84248876347,0.211535,0.145213,0.1661,0.0
5727481722649085696,122.42042606678,-12.83118170134,0.3911,-1.9,-0.081,19.670404,20.920849,18.541939,NGC_2539,0.06,Gaia DR3 5727481722649085696,122.42042606678,-12.83118170134,0.0,0.0,111.0,1636148068921376768,5727481722649085696,1770251442,0.2453,0.1967,0.3911,0.3888,1.0059,1.902,-1.9,0.354,-0.081,0.288,-0.1945,0.1464,-0.0326,-0.1763,-0.198,-0.0645,0.3723,0.275,-0.4218,-0.0538,568,0,565,3,2.102,664.78,0.76,0.90693,95,false,,1.3659,0.0588,-0.123,-0.07,-0.128,-0.026,0.213,65,20,0.502922,68,0.0177,5.331,0,0,1.063,0,560,255.1437,0.757581,336.787,19.670404,0.004241,54,58.4894,5.35141,10.9297,20.920849,0.099377,58,303.656,5.55324,54.681,18.541939,0.020212,1.419,0,0,0,1,0,2.37891,1.250444,1.128466,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999981,,,,,,,,,,,,,,,,,,,,,,,122.42043472667,-12.83118134354,5.673521,4.530731,-0.0443,0.0
